Id,Title,Body,Tags,CreationDate,Y
34615898,React Server side rendering of CSS modules,"<p>The current practice for CSS with React components seems to be using webpack's style-loader to load it into the page in.</p>

<pre class=""lang-js prettyprint-override""><code>import React, { Component } from 'react';
import style from './style.css';

class MyComponent extends Component {
    render(){
        return (
            &lt;div className={style.demo}&gt;Hello world!&lt;/div&gt;
        );
    }
}
</code></pre>

<p>By doing this the style-loader will inject a <code>&lt;style&gt;</code> element into the DOM. However, the <code>&lt;style&gt;</code> will not be in the virtual DOM and so if doing server side rendering, the <code>&lt;style&gt;</code> will be omitted. This cause the page to have <a href=""https://en.wikipedia.org/wiki/Flash_of_unstyled_content"" rel=""noreferrer"">FOUC</a>.</p>

<p>Is there any other methods to load <a href=""https://github.com/css-modules/css-modules"" rel=""noreferrer"">CSS modules</a> that work on both server and client side?</p>
",<reactjs><webpack><webpack-style-loader>,16/01/05 15:57,HQ
34616050,How to check if a char is in the alphabet in C#,"<p>I think the title says enough.</p>

<pre><code>void onClickSubmit(char submit)
{
     if(submit.//check if it is alphabetical)
     {
           //some code
     }
}
</code></pre>

<p>how can i check if the char submit is in the alphabet?</p>
",<c#><char><alphabet>,16/01/05 16:04,LQ_CLOSE
34616725,C: non-NULL terminated unsigned char *,"I saw [here][1] that it isn't possible to find out an unsigned char * length using strlen if it isn't NULL terminated, since the strlen function will go over the string but won't find any '\0', hence a run-time error. I figure that it is exactly the same for signed char *.

I saw a code snippet that was doing something like `int len = sizeof(unsigned char *);` but, as I understand, it only gives the size of a pointer - word size. Is it possible to use sizeof in another way to get the result or do I have to get the length somewhere else?

  [1]: http://stackoverflow.com/questions/261431/how-to-find-the-length-of-unsigned-char-in-c",<c><string><sizeof><strlen>,16/01/05 16:38,LQ_EDIT
34616857,GKMinmaxStrategist doesn't return any moves,"<p>I have the following code in my <code>main.swift</code>:</p>

<pre><code>let strategist = GKMinmaxStrategist()
strategist.gameModel = position
strategist.maxLookAheadDepth = 1
strategist.randomSource = nil

let move = strategist.bestMoveForActivePlayer()
</code></pre>

<p>...where <code>position</code> is an instance of my <code>GKGameModel</code> subclass <code>Position</code>. After this code is run, <code>move</code> is <code>nil</code>. <code>bestMoveForPlayer(position.activePlayer!)</code> also results in <code>nil</code> (but <code>position.activePlayer!</code> results in a <code>Player</code> object).</p>

<p>However,</p>

<pre><code>let moves = position.gameModelUpdatesForPlayer(position.activePlayer!)!
</code></pre>

<p>results in a non-empty array of possible moves. From Apple's documentation (about <code>bestMoveForPlayer(_:)</code>):</p>

<blockquote>
  <p>Returns nil if the player is invalid, the player is not a part of the game model, or the player has no valid moves available.</p>
</blockquote>

<p>As far as I know, none of this is the case, but the function still returns <code>nil</code>. What could be going on here?</p>

<p>If it can be of any help, here's my implementation of the <code>GKGameModel</code> protocol:</p>

<pre><code>var players: [GKGameModelPlayer]? = [Player.whitePlayer, Player.blackPlayer]
var activePlayer: GKGameModelPlayer? {
    return playerToMove
}

func setGameModel(gameModel: GKGameModel) {
    let position = gameModel as! Position
    pieces = position.pieces
    ply = position.ply
    reloadLegalMoves()
}

func gameModelUpdatesForPlayer(thePlayer: GKGameModelPlayer) -&gt; [GKGameModelUpdate]? {
    let player = thePlayer as! Player
    let moves = legalMoves(ofPlayer: player)
    return moves.count &gt; 0 ? moves : nil
}

func applyGameModelUpdate(gameModelUpdate: GKGameModelUpdate) {
    let move = gameModelUpdate as! Move
    playMove(move)
}

func unapplyGameModelUpdate(gameModelUpdate: GKGameModelUpdate) {
    let move = gameModelUpdate as! Move
    undoMove(move)
}

func scoreForPlayer(thePlayer: GKGameModelPlayer) -&gt; Int {
    let player = thePlayer as! Player
    var score = 0
    for (_, piece) in pieces {
        score += piece.player == player ? 1 : -1
    }
    return score
}

func isLossForPlayer(thePlayer: GKGameModelPlayer) -&gt; Bool {
    let player = thePlayer as! Player
    return legalMoves(ofPlayer: player).count == 0
}

func isWinForPlayer(thePlayer: GKGameModelPlayer) -&gt; Bool {
    let player = thePlayer as! Player
    return isLossForPlayer(player.opponent)
}

func copyWithZone(zone: NSZone) -&gt; AnyObject {
    let copy = Position(withPieces: pieces.map({ $0.1 }), playerToMove: playerToMove)
    copy.setGameModel(self)
    return copy
}
</code></pre>

<p>If there's any other code I should show, let me know.</p>
",<swift><gameplay-kit><gkminmaxstrategist>,16/01/05 16:44,HQ
34617066,Passing array (c++),"Code:


    #include <stdio.h>
    #include <string.h>
    #include <malloc.h>
    #include <stdlib.h>
    #include <math.h>
    #include <assert.h>
    #include <iostream>
    using namespace std;
    
    void case1();
    void case2();
    void case3();
    void case4();
    void case5();
    
    //Global variables
    
    const int MAXROW = 5;
    const int MAXCOL = 5;
    
    int main()
    {
    	char selection;
    	do                                  //menu
    	{
    		cout << ""\n\nMENU\n"";
    		cout << ""1. Enter array 5,5 \n"";
    		cout << ""2. Find max and min: \n"";
    		cout << ""3. Average of negatives: \n"";
    		cout << ""4. Product of numbers different from 0 \n"";
    		cout << ""5. Output: \n"";
    		cout << ""6. Exit.\n\n"";
    		cin >> selection;
    
    		switch (selection)
    		{
    		case '1': {
    			system(""cls"");
    			case1();
    		} break;
    
    		case '2': {
    			//system(""cls""); 
    			case2();
    		} break;
    
    		case '3': {
    			//system(""cls""); 
    			case3();
    		} break;
    
    		case '4': {
    			//system(""cls""); 
    			case4();
    		} break;
    
    		case '5': {
    			//system(""cls""); 
    			case5();
    		} break;
    		}
    
    	} while (selection != '6');
    
    	return 0;
    
    }
    
    void case1()
    {
    	int A[MAXROW][MAXCOL] = { 0 };
    
    	for (int r = 0; r < MAXROW; ++r)
    		for (int c = 0; c < MAXCOL; ++c) {
    			cout << ""\n A["" << r << ""]["" << c << ""]= "";
    			cin >> A[r][c];
    		}
    
    }
    
    void case2()
    {
    	int newarr[MAXROW + 1][MAXCOL + 1] = { 0 };
    	int max[MAXCOL] = { 0 };
    
    	for (int r = 0; r < MAXROW; ++r) {
    		int minr = A[r][0];
    		for (int c = 0; c < MAXCOL; ++c) {
    			newarr[r][c] = A[r][c];
    			if (minr > A[r][c])
    				minr = A[r][c];
    
    			if (max[c] < A[r][c])
    				max[c] = A[r][c];
    		}
    		newarr[r][MAXCOL] = minr;
    	}
    
    	for (int c = 0; c < MAXCOL; ++c)
    		newarr[MAXROW][c] = max[c];
    
    	for (int r = 0; r < MAXROW + 1; ++r) {
    		for (int c = 0; c < MAXCOL + 1; ++c)
    			newarr[r][c] ? cout << newarr[r][c] << ""\t"" : cout << "" \t"";
    
    		cout << ""\n"";
    	}
    
    	{
    
    		//Function to find average of negatives
    		void case3();
    		{
    			int negNumber = 0;
    			double average = 0;
    
    			for (int r = 0; r < 6; ++r) {
    				for (int c = 0; c < 6; ++c) {
    					if (newarr[r][c] < 0) {
    						++negNumber;
    						average += newarr[r][c];
    					}
    
    				}
    			}
    			if (negNumber > 0) {
    				average /= negNumber;
    				cout << ""Average of negatives: \n"" << average;
    			}
    			else
    				cout << ""No negatives.\n"";
    
    
    		}
    
    		void case4();
    		{//Function to find product of numbers different from 0
    			int count = 0;
    			int product = 1;
    			bool f = false;
    
    			for (int r = 0; r < 6; ++r)
    				for (int c = 0; c < 6; ++c)
    					if (newarr[r][c] != 0)
    					{
    						++count;
    						product *= newarr[r][c];
    						f = true;
    					}
    
    
    			if (count != 0)
    				cout << ""\n Product of numbers different from 0 is: \n"" << product << endl;
    			else
    				cout << ""All elements are = 0"";
    
    		}
    		void case5();
    		{
    			for (int r = 0; r < MAXROW + 1; ++r) {
    				for (int c = 0; c < MAXCOL + 1; ++c)
    					newarr[r][c] ? cout << newarr[r][c] << ""\t"" : cout << "" \t"";
    
    				cout << ""\n"";
    			}
    		}
    	}

As you can see in case1() is the input array. What I wonder how to use this array in all other functions(case2,case3,case4,case5). 
I also define several global variables but i want to put them in the function case1().

(const int MAXROW = 5;
const int MAXCOL = 5;)

How will this happen? How to call them in the menu?

For now my error list is full with ""'A': undeclared identifier"".
",<c++><arrays><parameter-passing><pass-by-reference>,16/01/05 16:54,LQ_EDIT
34617157,Is it possible to host telegram on my own server?,"<p><a href=""https://telegram.org/"" rel=""noreferrer"">Telegram</a> is a cloud based chat service. All of their clients are open source. I was wondering if there's a way to host a 'private' telegram service on my own server. </p>

<p>If not, is there anything out there that can provide all or almost all features that telegram provides?</p>
",<telegram>,16/01/05 16:59,HQ
34618039,How to implement bit error based on percentage in C?,"<p>I'm stuck at trying to simulate an Binary Symmetric Channel in C.</p>

<p>It should work like this: the user enters a number (for example 0.01 = 1%) which represents error rate. So, for instance, if i read 1001 from file every bit has a chance to change its value to 0/1 respectively depending on the entered percent.</p>

<p>Reading from file and writing into another is already working, but I just don't know how to make these percentage-based errors happen.</p>

<p>Any help is much appreciated, thanks in advance.</p>
",<c>,16/01/05 17:44,LQ_CLOSE
34618504,How can I pull down a commit from Github (Enterprise) that I don't have locally?,"<p>I accidentally did a <code>push --force</code> on the wrong repo (too many termminals open), effectively resetting the master branch back to an earlier commit.</p>

<p>Looking at my build system I can see that the commit used to point to XYZ, however I don't have that commit locally as I hadn't done a pull or fetch recently. The repo is in Github, and I can navigate in Github to view the commit, so I know it is there.</p>

<p>How can I pull down the commit so I can reset <code>master</code> back to the right commit without having to bother the dev who pushed that change?</p>
",<git><github>,16/01/05 18:13,HQ
34618978,how to give different file name every time i capture video and write it to file?,"<p>I am newbee in opencv. I am working on part of the project.</p>

<p>In the below code, I have used <strong>VideoWriter</strong> class to store video with name <strong>MyVideo.avi</strong> as I specified in below code.
But every time i capture video it stores with same name i.e it get overridden.
<strong>So I want to name it with computer date and time.
please help me to modify this</strong> </p>

<pre><code>#include ""opencv2/highgui/highgui.hpp""
#include &lt;iostream&gt;

using namespace cv;
using namespace std;

int main(int argc, char* argv[])
{
VideoCapture cap(0); // open the video camera no. 0

if (!cap.isOpened())  // if not success, exit program
{
    cout &lt;&lt; ""ERROR: Cannot open the video file"" &lt;&lt; endl;
    return -1;
}

namedWindow(""MyVideo"",CV_WINDOW_AUTOSIZE); //create a window called ""MyVideo""

 double dWidth = cap.get(CV_CAP_PROP_FRAME_WIDTH); //get the width of frames of the video
double dHeight = cap.get(CV_CAP_PROP_FRAME_HEIGHT); //get the height of frames of the video

cout &lt;&lt; ""Frame Size = "" &lt;&lt; dWidth &lt;&lt; ""x"" &lt;&lt; dHeight &lt;&lt; endl;

Size frameSize(static_cast&lt;int&gt;(dWidth), static_cast&lt;int&gt;(dHeight));

 VideoWriter oVideoWriter (""D:/MyVideo.avi"", CV_FOURCC('P','I','M','1'), 20, frameSize, true); //initialize the VideoWriter object 

 if ( !oVideoWriter.isOpened() ) //if not initialize the VideoWriter successfully, exit the program
{
    cout &lt;&lt; ""ERROR: Failed to write the video"" &lt;&lt; endl;
    return -1;
}

while (1)
{

    Mat frame;

    bool bSuccess = cap.read(frame); // read a new frame from video

    if (!bSuccess) //if not success, break loop
   {
         cout &lt;&lt; ""ERROR: Cannot read a frame from video file"" &lt;&lt; endl;
         break;
    }

     oVideoWriter.write(frame); //writer the frame into the file

    imshow(""MyVideo"", frame); //show the frame in ""MyVideo"" window

    if (waitKey(10) == 27) //wait for 'esc' key press for 30ms. If 'esc' key is pressed, break loop
   {
        cout &lt;&lt; ""esc key is pressed by user"" &lt;&lt; endl;
        break; 
   }
}

return 0;

}
</code></pre>
",<c++><qt><opencv><image-processing><computer-vision>,16/01/05 18:40,LQ_CLOSE
34619145,Laravel: find out if variable is collection,"<p>I want to find out if a variable is a collection.</p>

<p>I can't use is_object() because it will be true even if it is not an collection.
For now I use this, and it works:</p>

<pre><code>if(is_object($images) &amp;&amp; get_class($images) != 'Illuminate\Database\Eloquent\Collection') {
</code></pre>

<p>But I think it's so ugly that I spend time asking you about another solution.</p>

<p>Do you have any idea?</p>
",<php><laravel><collections>,16/01/05 18:50,HQ
