Id,Title,Body,Tags,CreationDate,Y
34803311,"template and derived class definition : error: 'myClass' is not a class, namespace, or enumeration","<p>I'm trying to learn templates in C++ and I have the following code :</p>

<pre><code>#include &lt;stack&gt;

template&lt;typename T&gt;
class   myClass : public std::stack&lt;T&gt;{
public:
    myClass(void);
    myClass(myClass const &amp; src);
    virtual ~myClass(void);
    myClass &amp;   operator=(myClass const &amp; rhs);
};

template&lt;typename T&gt;
myClass::myClass(void) : std::stack&lt;T&gt;(){
}
</code></pre>

<p>But I can't figure out why I get the following when I try to compile :</p>

<pre><code>test.cpp:17:1: error: 'myClass' is not a class, namespace, or enumeration
myClass::myClass(void) : std::stack&lt;T&gt;(){
^
test.cpp:8:9: note: 'myClass' declared here
class   myClass : public std::stack&lt;T&gt;{
        ^
1 error generated.
</code></pre>

<p>It looks like the definition of the function causes the error, but I don't know why I get this error, it looks OK to me (even if I guess it's not really OK), just a syntax error perhaps?..</p>

<p>I compile with <strong>clang++ -Wall -Werror -Wextra -c</strong>.</p>

<p>What could cause this error?</p>
",<c++><templates><derived-class>,16/01/15 2:14,HQ
34803466,How to list the content of a named volume in docker 1.9+?,"<p>Docker 1.9 added named volumes, so I..</p>

<pre><code>docker volume create --name postgres-data

docker volume ls 
</code></pre>

<p>and I get</p>

<pre><code>local               postgres-data
</code></pre>

<p>all good so far.. </p>

<p>so how do I see what is in the named volume?  Is there a way to cd to it on the host system.  Like I can for a mounted host directory?</p>
",<docker>,16/01/15 2:33,HQ
34803567,What pylint options can be specified in inline comments?,"<p>I note that I can disable particular messages using a comment. For example, pylint by default complains about variable names of less than three letters. I can suppress that like this:</p>

<pre><code># pylint: disable=invalid-name
def some_string_operation(s):  # (the same thing here would also work)
    return something(s)
</code></pre>

<p>But I cannot, for example, add <code>s</code> to the good-names list. This doesn't work:</p>

<pre><code># pylint: good-names=s
def some_string_operation(s):
    return something(s)
</code></pre>

<p>So clearly not all options can be modified that way. Which ones can?</p>
",<python><pylint>,16/01/15 2:44,HQ
34803648,ConfigurationManager and AppSettings in universal (UWP) app,"<p>I would like to store an API key in a configuration file without checking it into source control, and read the data in my UWP app.</p>

<p>A common solution is to store the key in .config file (such as <code>app.config</code> or <code>web.config</code>) and access it like so:</p>

<pre><code>var apiKey = ConfigurationManager.AppSettings.Get(""apiKey"");
</code></pre>

<p>I'm working on a Universal Windows (UWP) app and can't access the System.Configuration namespace that holds <code>ConfigurationManager</code>.</p>

<p>How can I access AppSettings in UWP app?
Alternatively, what's the best way to access configuration data in an UWP app?</p>
",<c#><uwp><portable-class-library>,16/01/15 2:54,HQ
34804000,What is the best way to execute form submission?,"<p>Please excuse any ignorant or ametuer perspective that I may seem to have.  I am indeed an aspiring web developer :)</p>

<p>The only thing that I need to achieve right now is having the user fill out a form with only two fields and have that information end up in my inbox.</p>

<p>After much searching and different solutions/opinions from a WIDE variety of sources and dev types, I still cannot seem to find a step by step process of how to best implement this seemingly simple issue I'm having. </p>

<p>Now, I'm willing to learn what I may need to, but I have no idea where to start.  I've been told PHP, Django(Python), JavaScript and a whole slew of others.</p>

<p>I can build the form with out an issue.  It's getting that information to my email that I'm stuck on!</p>

<p>Any and all feedback is much appreciated.  Thank you!</p>
",<javascript><php><forms><validation><submit>,16/01/15 3:38,LQ_CLOSE
34804494,"can any one clarify ""S_NO"" NUMBER(12,0) NOT NULL ENABLE PRIMARY KEY"" what it means S_NO"" NUMBER(12,0)","can any one clarify ""S_NO"" NUMBER(12,0) NOT NULL ENABLE PRIMARY KEY"" what it means the datatype S_NO"" NUMBER(12,0)

Please clarify the each parameter",<sql><oracle><oracle11g>,16/01/15 4:38,LQ_EDIT
34804803,Complete a string base on index of last character,"<p>Example Word : String , the returned last index is 5 which is ""g"". I need to complete the word string base on the space before the word.</p>

<p>For example</p>

<p>obj string the last index is 5, which is g, ""string"" word should be completed.</p>
",<c#><string>,16/01/15 5:16,LQ_CLOSE
34806347,What is the comment syntax in Yesod (hamlet) templates?,"<p>I just can not find how to comment line in hamlet template. Is there some syntax for comments? Like</p>

<pre><code>-- &lt;p&gt;Some code should be ignored by template
</code></pre>

<p>or something?</p>
",<templates><haskell><yesod><hamlet><shakespeare-text>,16/01/15 7:42,HQ
34807187,java: Reading in multiple integers from the scanner and assigning each integer to a different variable?,"I have to read in integers and the scanner has to continue to scan them in until 0 is entered. Then all of those numbers have to be saved to different variables. Then the variables have to be compared and the following has to occur:
-Find the smallest integer
-Find how many integers are even
-Find the sum of the negative integers

I have this so far:


    public static void main (String[] args)
    {
    		Scanner in = new Scanner(System.in);
    		System.out.println(""Enter integers"");
    		do
    	    {
    			
    	    }
    		while (in.nextInt() !=0);
        }

I am lost on what to do next.",<java>,16/01/15 8:43,LQ_EDIT
34807286,WebSocket SyntaxError: An invalid or illegal string was specified,"<p>I'm getting a <code>SyntaxError: An invalid or illegal string was specified</code>, while trying to connect to a WebSocket on Firefox.</p>

<pre><code>&lt;!doctype html&gt;
&lt;html&gt;
  &lt;head&gt;&lt;meta charset=""utf-8""&gt;&lt;/head&gt;
  &lt;body&gt;
    &lt;script&gt;
    var socket = new WebSocket('127.0.0.1:1234');
    &lt;/script&gt;
  &lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>Why do I get this error?</p>
",<javascript><firefox><websocket>,16/01/15 8:49,HQ
