Id,Title,Body,Tags,CreationDate,Y
34628088,I want to assign strings to the student constructor's parameters based on what is typed into the JOptionPane,"I want to assign strings to the student constructor's parameters based on what is typed into the JOptionPane input boxes . I have the user inputted information set to go to a variable but when I try and use those variables as my Parameters for the constructor I get an error. 

This is the Main

    import javax.swing.JOptionPane;
    public class main
    {
        public static void main (String [] args)
        {
    
     String nameinput ;
     String gradeinput ;
     String resourceinput ;
     String whatMissinginput;
    
     int infoComformation = 1;
   
     if  ( infoComformation == 1)
    { nameinput =JOptionPane.showInputDialog(""What is the students name"");
      gradeinput =JOptionPane.showInputDialog(""What is the students grade"");
      resourceinput =JOptionPane.showInputDialog(""What resource are you pulling the child out for "");
      whatMissinginput =JOptionPane.showInputDialog(""What subject are you pulling the child out of "");
      infoComformation = JOptionPane.showConfirmDialog (null, ""Is this the correct informtion \n "" 
                                             +""Name = ""  + nameinput +  ""\n""  
                                             + ""Grade = "" + gradeinput + ""\n""
                                             +""Resouce = "" + resourceinput + ""\n""
                                             +""Subject Missing = "" + whatMissinginput );
                                            }
    else
     if (infoComformation == 0)
     //THIS IS WHERE THE PROBLEM IS 
    {student pupil = new student( nameinput, gradeinput ,resourceinput,whatMissinginput);  
      }                        
   
          
      }
      }



Here is the Constructor Class



    import javax.swing.JOptionPane;
    public class student
    {

    
    
        public String studentinfo  (String nameinput, String gradeinput , String             resourceinput,String whatMissinginput )
     {
         String name ="""" ;
        String grade= """";
        String resource ="""";
         String whatMissing="""";

  
     name=nameinput;
     grade=gradeinput;
     resource=resourceinput;
     whatMissing=whatMissinginput ;
    
     return name+grade+resource+whatMissing;
  


    }
    }

What do I Do?",<java>,16/01/06 7:51,LQ_EDIT
34628957,"apache cordova game development, is it valid?","<p>I've been developing a game using libgdx (Java), it's basically a super mario game, a few moving objects, some sound effects, could something like that be done with html5 and javascript?</p>

<p>I tried searching the world wide web for some info, but didn't find a lot, I guess it's not common, or even possible?</p>

<p>I'm asking because I want to create non-game apps as well, and will be using apache cordova for those, would be nice to use the same language. </p>
",<javascript><html><cordova>,16/01/06 8:52,LQ_CLOSE
34628958,How do i implement the algorithm below,"Get a list of numbers L1, L2, L3....LN as argument
Assume L1 is the largest, Largest = L1
Take next number Li from the list and do the following
If Largest is less than Li
Largest = Li
If Li is last number from the list then
return Largest and come out
Else repeat same process starting from step 3

Create a function prime_number that does the following
Takes as parameter an integer and
Returns boolean value true if the value is prime or
Returns boolean value false if the value is not prime


So far my code is :

def get_algorithm_result(num_list):

    largest =num_list[0]
    
    for item in range(0,len(num_list)):

        if largest < num_list[item]:
            
            largest = num_list[item]

    return largest

    
def prime_number(integer):

    if integer%2==0:
        return False
    else:
        return True
        



After executing the code i get 
""Test Spec Failed

Your solution failed to pass all the tests"" 

where I'm i going wrong because i believe my code is correct 

",<python><algorithm>,16/01/06 8:52,LQ_EDIT
34628979,"Format date with ""/"" to ""-"" with javascript","<p>I have this Javascript function that takes X number of days and returns a date in the past</p>

<pre><code> var GetDateInThePastFromDays = function (days) {

        var today = new Date();
        _date = new Date(today.getFullYear(), today.getMonth(), today.getDate() - days);

        return _date.toLocaleDateString();
    }
</code></pre>

<p>That works absolutely fine, but it returns the date as <code>06/01/2016</code> but I want it returned as <code>06-01-2016</code> but I can't seem to find out how to do it correctly.</p>
",<javascript><jquery><html><date>,16/01/06 8:53,LQ_CLOSE
34628999,swift force-unwrapping exception not propagated,"<p>I've run into this silly behaviour in swift where force-unwrapping an optional does not propagate.</p>

<p>From the documentation:</p>

<blockquote>
  <p>Trying to use ! to access a non-existent optional value triggers a runtime error. Always make sure that an optional contains a non-nil value before using ! to force-unwrap its value.</p>
</blockquote>

<p>To reproduce:</p>

<pre><code>func foo(bar:String?) throws{
    print(bar!);
}
</code></pre>

<p>And</p>

<pre><code>try foo(nil);
</code></pre>

<p>This does not seem logical or consistent to me and I can't find any documentation on this subject.</p>

<p>Is this by design?</p>
",<ios><swift><swift2>,16/01/06 8:54,HQ
34629085,How to output the name in their id,"I have a problem, I want that each id in the foreign key can output the name instead of their  id. [Here's the image][1]

Here's my code :

    <table class=""altrowstable"" data-responsive=""table"" >
    				<thead >
    					<tr>
    						<th> IDno</th>
    						<th> Lastname </th>
    						<th> Firstname </th>
    						<th> Department </th>
    						<th> Program </th>
    						<th> Action</th>
    	
    					</tr>
    				</thead>
    				<tbody>	
    				 <div style=""text-align:center; line-height:50px;""> 
    						<?php
    						include('../connection/connect.php');
    						$YearNow=Date('Y');
    						
    						$result = $db->prepare(""SELECT * FROM student,school_year  where  user_type =3 AND student.syearid = school_year.syearid AND school_year.from_year like $YearNow "");
    						$result->execute();
    						for($i=0; $row = $result->fetch(); $i++){
    						?>
    					<tr class=""record"">
    						<td><?php echo $row['idno']; ?></td>
    						<td><?php echo $row['lastname']; ?></td>
    						<td><?php echo $row['firstname']; ?></td>
    //name belong's to their id's
        						<td><?php echo $row['dept_id']; ?></td>
        						<td><?php echo $row['progid']; ?></td>
        					
    					<td><a style=""border:1px solid grey; background:grey; border-radius:10%; padding:7px 12px; color:white; text-decoration:none; "" href=""addcandidates.php?idno=<?php echo $row['idno']; ?>"" > Running</a></div></td>
    </tr>
    		<?php
    			}
    		?>
    			</tbody>
    				</table>	
Thanks guys need a help
  [1]: http://i.stack.imgur.com/aOWkd.png

",<php>,16/01/06 8:58,LQ_EDIT
34629249,Inject namespace experimental to std,"<p>Is it bad or good parctice to inject namespace <code>std::experimental</code> into <code>std</code> like following?</p>

<pre><code>namespace std
{
namespace experimental
{
}
using namespace experimental;    
}

#include &lt;experimental/optional&gt;

int main()
{
    std::optional&lt; int &gt; o;
    return 0;
}
</code></pre>

<p>Or even in more modern form:</p>

<pre><code>#if __has_include(&lt;optional&gt;)
# include &lt;optional&gt;
#elif __has_include(&lt;experimental/optional&gt;)
# include &lt;experimental/optional&gt;
namespace std
{
using namespace experimental;    
}
#else
#error !
#endif

int main()
{
    std::optional&lt; int &gt; o;
    return 0;
}
</code></pre>

<p>The intention to introduce <code>std::experimental</code> ""sub-namespace"" is clear because <code>std::experimental</code> currently contains <a href=""http://en.cppreference.com/w/cpp/experimental"">a plenty of <strong>new</strong> libraries</a>. I think it is very likely all them will migrate into <code>namespace std</code> without any substantial changes and user code written currently can rely upon this (am I totally wrong?). Otherwise all this code should be refactored to change from <code>std::experimental::</code> to <code>std::</code> in the future. It is not big deal, but there may be reasons not to do so.</p>

<p>The question is about both production code and not-too-serious code.</p>
",<c++><c++11><stl><c++14>,16/01/06 9:08,HQ
34629261,Django render_to_string() ignores {% csrf_token %},"<p>I am trying to perform unit tests in Django. I have the following form in <code>index.html</code>:</p>

<pre><code>&lt;form method=POST&gt;
  {% csrf_token %}
  &lt;input name=itemT&gt;
&lt;/form&gt;
</code></pre>

<p>And I am testing if the view render the template correctly:</p>

<p>views.py</p>

<pre><code>def homePage(request):
    return render(request, 'index.html')
</code></pre>

<p>tests.py:</p>

<pre><code>request = HttpRequest()

response = homePage(request)
if response:
    response = response.content.decode('UTF-8')

expectedHTML = render_to_string('index.html')
self.assertEqual(response, expectedHTML)
</code></pre>

<p>The <code>response</code> has a hidden input field with a csrf token; however, the <code>expectedHTML</code> does not (there is just a blank line at the place of <code>{% csrf_token %}</code>). So the assertion always fails.</p>

<p>Is it possible to have <code>render_to_string()</code> generate a csrf input field? If so, would the token of <code>response</code> the same as that of <code>expectedHTML</code>?</p>

<p>Or, is there any way to ignore the input field such that the test can be successful?</p>
",<django>,16/01/06 9:09,HQ
34629362,C++ - create new constructor for std::vector<double>?,"<p>I have written a custom container class which contains a <code>std::vector&lt;double&gt;</code> instance - works nicely. For compatibility with other API's I would like to export     the content of the container as a <code>std::vector&lt;double&gt;</code> copy . Currently this works:</p>

<pre><code>MyContainer container;
....
std::vector&lt;double&gt; vc(container.begin(), container.end());
</code></pre>

<p>But if possible would like to be able to write:</p>

<pre><code>MyContainer container;
....
std::vector&lt;double&gt; vc(container);
</code></pre>

<p>Can I (easily) create such a <code>std::vector&lt;double&gt;</code> constructor?</p>
",<c++>,16/01/06 9:15,HQ
34629387,Checking the value of a key in an hasmap,"I would like to know how to check the value of a specific key in an hashmap, for example,
if the hashmap ""map"" contains the key ""Key"" then what is the value of the key ""Key""?",<java><dictionary><hashmap><key-value>,16/01/06 9:17,LQ_EDIT
