Id,Title,Body,Tags,CreationDate,Y
34826736,Running TensorFlow on a Slurm Cluster?,"<p>I could get access to a computing cluster, specifically one node with two 12-Core CPUs, which is running with <a href=""https://en.wikipedia.org/wiki/Slurm_Workload_Manager"" rel=""noreferrer"">Slurm Workload Manager</a>.</p>

<p>I would like to run <a href=""https://en.wikipedia.org/wiki/TensorFlow"" rel=""noreferrer"">TensorFlow</a> on that system but unfortunately I were not able to find any information about how to do this or if this is even possible. I am new to this but as far as I understand it, I would have to run TensorFlow by creating a Slurm job and can not directly execute python/tensorflow via ssh. </p>

<p>Has anyone an idea, tutorial or any kind of source on this topic?</p>
",<python><python-2.7><cluster-computing><tensorflow><slurm>,16/01/16 12:03,HQ
34827293,How is the output of this simple java code 6 and not 4?,"How is the output of this simple java code 6 and not 4? Also since int x = 10 and int y = 15, how come they are able to declare int x and int y again to be 5 and x-2? I thought you can only declare the value of an int once? thanks, sorry I'm new to java.

here's the code:

    public class shortq
    {
	 public static void main (String args[])
	 {
	 int x = 10 , y =15;
	 x = 5;
	 y = x-2;
	 System.out.println(x+1);
	    }
   } ",<java>,16/01/16 13:04,LQ_EDIT
34827441,google chrome app offline database,"I'm building starting to learn how to build an app in google chrome.. but if I have this problem which really complicates my way.. I want to my app to be operated offline only and its database is offline, this is because I will just use my app inside our office... is there a database is very simple way to connect to a database(eg: like I'll just copy paste it in my app folder)?I would prefer that the database has a very simple documentation on how to use it.. your recomendations would be of great help . . ",<database><google-chrome>,16/01/16 13:20,LQ_EDIT
34827969,joining strings in a table according to values in another column,"<p>I got a table like this:</p>

<pre><code>id     words
1     I like school.
2     I hate school.
3     I like cakes.
1     I like cats.
</code></pre>

<p>Here's what I want to do, joining the strings in each row according to id. </p>

<pre><code>id    words
1    I like school. I like cats.
2    I hate school.
3    I like cakes.
</code></pre>

<p>Is there a package to do that in R?</p>
",<r><string>,16/01/16 14:17,LQ_CLOSE
34828161,Can virtual functions be constexpr?,"<p>Can virtual functions like <code>X::f()</code> in the following code</p>

<pre><code>struct X 
{
    constexpr virtual int f() const 
    {
        return 0;
    }
};
</code></pre>

<p>be <code>constexpr</code>?</p>
",<c++><c++11><virtual-functions><constexpr>,16/01/16 14:34,HQ
34828267,PHP bug? Two functions with different names announced as redeclaration,"<p>I need to declare two functions with different names (small 'i' and big ""I"").</p>

<pre><code>function i() {
    echo 'Small i';
}

function I() {
    echo 'Big I';
}
</code></pre>

<p>PHP's output is:</p>

<pre><code>PHP Fatal error:  Cannot redeclare I()
</code></pre>

<p>Why? Small ""i"" is not big ""I"".</p>

<p>I tested it in Linux and in Windows.</p>
",<php>,16/01/16 14:47,LQ_CLOSE
34828418,What do 3 dots/periods/ellipsis in a relay/graphql query mean?,"<p>The <a href=""https://facebook.github.io/relay/docs/graphql-object-identification.html#content"" rel=""noreferrer"">relay docs</a> contain this fragment:</p>

<pre><code>query RebelsRefetchQuery {
  node(id: ""RmFjdGlvbjox"") {
    id
    ... on Faction {
      name
    }
  }
}
</code></pre>

<p>What does this <code>... on Faction</code> on syntax mean?</p>
",<relayjs><graphql>,16/01/16 15:02,HQ
34828768,Is NodeJS required for a build Electron App?,"<p>I have created my own app using electron and now built it using electron-packager to an .app file.</p>

<p>Of course on my Mac — with NodeJS installed — it works. Now I wonder if it would work if I sent my app to a friend who doesn't have NodeJS installed.
So my question is: <strong>Is NodeJS required to run a packaged electron app?</strong></p>

<p>Thank you!</p>
",<javascript><node.js><electron>,16/01/16 15:35,HQ
34829488,Unable to work with React Native Async Storage,"<p>I am having difficulty working with react native async storage.
Most of the time my code jumps off the current execution and goes to the next line without getting the results from the current line. I am getting errors most of the time.</p>

<p>I tried this example-</p>

<pre><code>'use strict';

var React = require('react-native');
var {
  AsyncStorage,
  PickerIOS,
  Text,
  View
} = React;
var PickerItemIOS = PickerIOS.Item;

var STORAGE_KEY = '@AsyncStorageExample:key';
var COLORS = ['red', 'orange', 'yellow', 'green', 'blue'];

var BasicStorageExample = React.createClass({
  componentDidMount() {
    this._loadInitialState().done();
  },

  async _loadInitialState() {
    try {
      var value = await AsyncStorage.getItem(STORAGE_KEY);
      if (value !== null){
        this.setState({selectedValue: value});
        this._appendMessage('Recovered selection from disk: ' + value);
      } else {
        this._appendMessage('Initialized with no selection on disk.');
      }
    } catch (error) {
      this._appendMessage('AsyncStorage error: ' + error.message);
    }
  },

  getInitialState() {
    return {
      selectedValue: COLORS[0],
      messages: [],
    };
  },

  render() {
    var color = this.state.selectedValue;
    return (
      &lt;View&gt;
        &lt;PickerIOS
          selectedValue={color}
          onValueChange={this._onValueChange}&gt;
          {COLORS.map((value) =&gt; (
            &lt;PickerItemIOS
              key={value}
              value={value}
              label={value}
            /&gt;
          ))}
        &lt;/PickerIOS&gt;
        &lt;Text&gt;
          {'Selected: '}
          &lt;Text style={{color}}&gt;
            {this.state.selectedValue}
          &lt;/Text&gt;
        &lt;/Text&gt;
        &lt;Text&gt;{' '}&lt;/Text&gt;
        &lt;Text onPress={this._removeStorage}&gt;
          Press here to remove from storage.
        &lt;/Text&gt;
        &lt;Text&gt;{' '}&lt;/Text&gt;
        &lt;Text&gt;Messages:&lt;/Text&gt;
        {this.state.messages.map((m) =&gt; &lt;Text key={m}&gt;{m}&lt;/Text&gt;)}
      &lt;/View&gt;
    );
  },

  async _onValueChange(selectedValue) {
    this.setState({selectedValue});
    try {
      await AsyncStorage.setItem(STORAGE_KEY, selectedValue);
      this._appendMessage('Saved selection to disk: ' + selectedValue);
    } catch (error) {
      this._appendMessage('AsyncStorage error: ' + error.message);
    }
  },

  async _removeStorage() {
    try {
      await AsyncStorage.removeItem(STORAGE_KEY);
      this._appendMessage('Selection removed from disk.');
    } catch (error) {
      this._appendMessage('AsyncStorage error: ' + error.message);
    }
  },

  _appendMessage(message) {
    this.setState({messages: this.state.messages.concat(message)});
  },
});

exports.title = 'AsyncStorage';
exports.description = 'Asynchronous local disk storage.';
exports.examples = [
  {
    title: 'Basics - getItem, setItem, removeItem',
    render(): ReactElement { return &lt;BasicStorageExample /&gt;; }
  },
];
</code></pre>

<p>This works. But, my functions doesn't work as expected. I am getting <code>undefined</code>.</p>
",<react-native>,16/01/16 16:47,HQ
34829600,Why is the maximal path length allowed for unix-sockets on linux 108?,"<p>When creating a unix socket, the path name (<code>man 7 unix</code>) is allowed to be maximally 108 chars long. For a friend this caused a bug in his program because his path was longer. Now we wonder how exactly that number was determined.</p>

<p>I have the suspicion that the number was determined so that <code>sizeof</code> of that struct <code>sockaddr_un</code> is unambiguous compared to the sizeof of other sockaddresses like <code>sockaddr_in</code>. But if they wanted to avoid clashes with other sizeof values, why not use a prime number for example? Can someone please provide an authorative source for that?</p>
",<c><linux><sockets><unix-socket>,16/01/16 16:58,HQ
