Id,Title,Body,Tags,CreationDate,Y
34653770,Why does Ubuntu have old versions of nodejs and npm in their apt-get package manager?,"<p>When I install nodejs and npm with apt-get </p>

<pre><code>sudo apt-get update
sudo apt-get install nodejs modejs-legacy npm
I have the versions
</code></pre>

<p>I get the following versions</p>

<pre><code>npm -v
1.3.10

nodejs -v
v0.10.25
</code></pre>

<p>I know how to update these manually, but why does the apt-get package manager have old versions of these packages?</p>
",<node.js><ubuntu><npm><apt-get>,16/01/07 11:16,HQ
34653869,Android studio - share data between activity,"<p>Im making an app/game in android studio. And I have over 10 activities in my app/game and I have f.eks ""int HP"" I want to share with the others activities. </p>
",<java><android><android-studio>,16/01/07 11:22,LQ_CLOSE
34654869,What is the meaning of this -> symbol in Java?,"<p>I am not able to understand how to make this code should work in Java7</p>

<pre><code>RetryPolicy retryPolicy = new RetryPolicy()
  .retryWhen((ClientResponse response) -&gt; response.getStatus() != 200)
  .withDelay(1, TimeUnit.SECONDS)
  .withMaxRetries(3);

Recurrent.get(() -&gt; webResource.post(ClientResponse.class, input), retryPolicy);
</code></pre>

<p>What exactly this <code>-&gt;</code> symbol mean in java?</p>

<p>If Java7 not support it how to change it so it should work.</p>
",<java>,16/01/07 12:13,LQ_CLOSE
34655321,MySQL: How to ORDER BY on multiple columns?,"<p>I have the the following columns on a table</p>

<pre><code>type | date_1 | date_2 | date_3
</code></pre>

<p>type column is </p>

<pre><code>ENUM('1','2','3')
</code></pre>

<p>I need to order by on date columns but use appropriate columns based on <code>type</code> column on every row.</p>
",<mysql><sql>,16/01/07 12:37,LQ_CLOSE
34655695,Redux - how to keep the reducer state during hot reload,"<p>I use  <em>React</em> + <em>Redux</em> + <em>Webpack</em> + <em>WebpackDevserver</em>. Once the hot loader is launched all my reducers are reseted to the initial state. </p>

<p>Can I keep somehow my reducers in the actual state?</p>

<p>My Webpack config contains:</p>

<pre><code>entry: [
    ""./index.jsx""
],
output: {
    filename: ""./bundle.js""
},
module: {
    loaders: [
        {
            test: /\.js|\.jsx$/,
            exclude: /node_modules/,
            loaders: [""react-hot"",""babel-loader""],
         }
    ]
},
plugins: [
    new webpack.HotModuleReplacementPlugin()
]
</code></pre>

<p>My reducers stats with:</p>

<pre><code>const initialState = {
...
}

export default function config(state = initialState, action) { ...
</code></pre>

<p>I start my Webpack Dev-Server just by:</p>

<pre><code>""start"": ""webpack-dev-server"",
</code></pre>
",<webpack><redux><webpack-dev-server><react-hot-loader>,16/01/07 12:54,HQ
34656168,Stay signed in option with cookie-session in express,"<p>I would like to have a ""Stay signed in"" option such as the one provided by Gmail. 
This way, the user <strong>can decide</strong> if they want to keep the session open upon opening a new browser session after previously closing it.</p>

<p>Looking into the github issues I saw <a href=""https://github.com/expressjs/cookie-session/issues/21#issuecomment-52973886"">the cookie-session component doesn't provide a way to upate the <code>maxAge</code> property dynamilly</a>. </p>

<p>I'm wondering then if there's any way at all to achieve the ""Stay signed in"" feature with the <code>cookie-session</code> component.</p>

<p>It seems to me a basic feature for a component which is being downloaded <a href=""https://www.npmjs.com/package/cookie-session"">80K times a month</a>.</p>
",<node.js><express><cookie-session>,16/01/07 13:18,HQ
34656814,how to implement this function,"now have `fmapT` and `traverse` :

    fmapT ::
      Traversable t =>
      (a -> b)
      -> t a
      -> t b
    traverse ::
      Applicative f => 
      (a -> f b)
      -> t a
      -> f (t b)


how can i implement the function `over` with `traverse` as an argument to `fmapT`:

    over ::
      ((a -> Identity b) -> s -> Identity t)
      -> (a -> b)
      -> s
      -> t
    over = error ""undefined""",<haskell><traversal><functor><haskell-lens>,16/01/07 13:50,LQ_EDIT
34657545,sql server login failed for user client computer,"I am using sql sever r2 dadabase as a remote server having mixed mode sql authentication...
when run my c# program from client computer to access database with following connection string:-
""Data Source=192.168.1.101\SQLEXPRESS,1433;Initial Catalog=Login; Integrated Security=true;Connection timeout=30; User ID=sa;Password=23456""

and facing an error :-
Login failed for user 'VAIO\Guest'.

'VAIO' is remote PC.",<c#><sql-server>,16/01/07 14:24,LQ_EDIT
34657942,How can I change the format of the phone number in my example?,"I have this sample:

[link][1]


  [1]: http://jsfiddle.net/Xxk3F/2864/

**CODE HTML:**

    <input class="""" type=""text"" name=""primary_phone"" id=""primary_phone"" maxlength=""10"" placeholder=""1234567890"">

**CODE CSS:**

    $( ""#primary_phone"" ).blur(function() {
      			text = $(this).val().replace(/(\d{3})(\d{3})(\d{4})/, ""$1-$2-$3"");
            $(this).val(text);
    });

At this time, the format is the next phone

    123-123-1123

I want to have the next form:

    (123)456-7890

How can I change the format to whatever shape that I want?

Thanks in advance!
",<javascript><jquery>,16/01/07 14:43,LQ_EDIT
34658888,R how to remove first row of duplicate values from a big column,"<p>in R I have a file (df) consisting in 2 very big columns, A and B (aprox. 1000000 elements each). I know I have many duplicate values in A. I know how to remove the duplicates (remove second rows of each duplicate):</p>

<pre><code>df1 = df[!duplicated(df$A), ] 
</code></pre>

<p>but I would like to remove the first rows in the duplicate and keep the second rows. For instance, in the following example, I would like to remove 71 T and keep 71 C, NOT the other way around:</p>

<pre><code>A   B

4   A
8   C
21  T
71  T
71  C
74  C
75  G
78  C
86  T
</code></pre>

<p>Thanks very much in advance</p>
",<r><duplicates><row>,16/01/07 15:25,LQ_CLOSE
