Id,Title,Body,Tags,CreationDate,Y
34586576,How to install cakephp3.1.6 on LAMP,"I want to install cakephp3 on ubuntu14.0.4 in lamp. I put cakephp3 folder in /var/WWW/ path. When I entered `localhost/cakephp3/`in browser, something is not shown and no error is not.

what should i do??? please help me...",<php><ubuntu><cakephp><lamp><cakephp-3.x>,16/01/04 7:36,LQ_EDIT
34586698,show alertdialog but cover the actionbar,"I'm new in android and I try using alertdialog but always cover the actionbar.
how can doing something like dropdown menu like the picture shown?

I[![enter image description here][1]][1]


  [1]: http://i.stack.imgur.com/dX4lF.png",<android>,16/01/04 7:45,LQ_EDIT
34586997,"SQL Update error. Instead of updating, its adding.","//for some reason it won't update, instead it will add the new data. 
I am a beginner, and I have hard time trying to find out the error. 
Thank you for the help.     
//Read function was working very properly and insert works just fine as well. Its just the update that doesnt work properly, or inserts instead of updating the query or data. 
<?php include ""db.php""; ?>
    
    <?php include ""functions.php"" ?>
    
    <?php
    
    if(isset($_POST['submit']))
    
    {$username = $_POST['username'];
        
        $password = $_POST['password'];
        
        $id = $_POST['id'];
        
        $querys = ""UPDATE users SET "";
        
    $querys .= ""username = '$username', "";
        
    $querys .= ""password = '$password' "";
        
    $querys .= ""WHERE id = $id "";
    
        
    $result = mysqli_query($connection, $querys);
        
    if(!$result)
        {
            die('Query FAILED'. mysqli_error($connection));
        }
    }
    
    ?>
    
    <!DOCTYPE html>
    
    <html lang=""en"">
    
    <head>
    
        <meta charset=""UTF-8"">
    
        <title>Document</title>
        
    
    <link rel=""stylesheet"" 
    
    href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css
    
    "">
    
    </head>
    
    <body>
    
    <div class=""container"">
    
        <div class=""col-xs-6"">
    
    <form action=""login_create.php"" method=""post"">
                
                <div class=""form-group"">
                <label for=""username"">Username</label>
                <input type=""text"" name=""username"" class=""form-control"">
                </div>
                
                <div class=""form-group"">
                <label for=""password"">Password</label>
                <input type=""password"" name=""password"" class=""form-control"">
                </div>
                
                <div class=""form-group"">
                <select name=""id"" id="""">
                <?php
                 showAllData();
                ?>
                
                </select>
                </div>
                
                <input class=""btn btn-primary"" 
                type=""submit"" name=""submit"" value=""Update"">
            </form>    
            
        
        </div>
    </div>
    </body>
    </html>",<php><mysql>,16/01/04 8:13,LQ_EDIT
34587067,Change color of react-big-calendar events,"<p>I need to make a calendar with events and I decided to use <a href=""http://intljusticemission.github.io/react-big-calendar/examples/index.html"" rel=""noreferrer"">react-big-calendar</a>. But I need to make events of different colors. So each event will have some category and each category has corresponding color. How can I change the color of the event with react? <a href=""https://i.stack.imgur.com/vtw4o.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/vtw4o.png"" alt=""react-big-calendar same color example""></a></p>

<p>Result should look something like this <a href=""https://i.stack.imgur.com/9iKRo.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/9iKRo.png"" alt=""react-big-calendar different colors example""></a></p>
",<javascript><reactjs><calendar>,16/01/04 8:19,HQ
34587121,Who designed monokai color scheme?,"<p>I am in love with Monokai color scheme. Did the makers of Sublime Text designed it or is it in use before sublime text arrived? </p>

<p>The second part of the question is that can I freely copy it for my own editor. Does anybody holds copyright over it? </p>
",<sublimetext2><color-scheme>,16/01/04 8:24,LQ_CLOSE
34587254,Accessing multiple controllers with same request mapping,"<p>Please find my HomeController and DemoController</p>

<pre><code>class HomeController{
@RequestMapping(value=""index"")
public void home(){
}
}

class DemoController{
@RequestMapping(value=""index"")
public void demo(){
}
}
</code></pre>

<p>when I try to send a request to index, which one will get executed?
I wanted to know how can we have same request mapping value for multiple controllers</p>
",<spring><spring-mvc>,16/01/04 8:34,HQ
34587273,android logcat logs chatty module line expire message,"<p>I am getting lots of this kind of logcat messages related to my application.</p>

<p><code>11-19 19:04:23.872  3327  3440 I chatty  : uid=10085 com.xxxx.yyy expire 18 lines</code></p>

<p>What are these log messages? Am I missing my actual application logcat logs here?</p>
",<android><logcat><android-logcat>,16/01/04 8:35,HQ
34587573,Why do we use print statements while defining a function in python? Does it help in debugging?,"<p>I am learning python programming and I read somewhere that many a times we use return statement without any output for the purpose of seeing the side effects. Could you explain why is that so? For eg.</p>

<pre><code>def sum(a, b)
      print ""enter sum!""
      print ""a is"", a
      a = a + b
      print ""a is"", a
print sum(2, 123)
</code></pre>

<p>What is the necessity of writing a print statement here?</p>
",<python><debugging>,16/01/04 8:59,LQ_CLOSE
34588057,Why does Shake recommend disabling idle garbage collection?,"<p>In the Shake documentation it recommends compiling using the flag <code>-with-rtsopts=-I0</code> to disable idle garbage collection. Why does Shake recommend that?</p>
",<haskell><shake-build-system>,16/01/04 9:29,HQ
34588728,"Terminating app due to uncaught exception 'NSInvalidArgumentException', reason: 'Invalid type in JSON write (NSConcreteData)'","  Getting an error NSInvalidArgumentException', reason: 'Invalid type in JSON write . I hope this error when i post image data string in Request.Please help 
   

     let imageData : NSData!
         imageData = UIImagePNGRepresentation(first.image!)!
            let base64String = imageData.base64EncodedDataWithOptions(NSDataBase64EncodingOptions.Encoding64CharacterLineLength)
    
    
      requestObject[""pimage1""] = base64String
    
    
    let jsonData = try! NSJSONSerialization.dataWithJSONObject(params, options: .PrettyPrinted)

Terminating app due to uncaught exception 'NSInvalidArgumentException', reason: 'Invalid type in JSON write (NSConcreteData)'",<ios><swift>,16/01/04 10:10,LQ_EDIT
