Id,Title,Body,Tags,CreationDate,Y,MergedText,ProcessedText
34640598,grab all observations from a data set that are present in a second data set based on a linker ID using %in% function R,"<p>So, say I have two data sets: </p>

<pre><code>d1&lt;- data.frame(seq(1:10),rnorm(10))
colnames(d1) &lt;- c('id','x1')

d2&lt;- data.frame(seq(3:7),rnorm(5))
colnames(d2) &lt;- c('id','x2')
</code></pre>

<p>Now, say I want a new dataset, <code>d3</code>, that is the data from <code>d1</code> with values of <code>id</code> that are also present in <code>d2</code>. I'd like to use a really simple function, something like:</p>

<pre><code>d3 &lt;- d1[id %in% d2$id]
</code></pre>

<p>Except this is printing an error for me. What is a simple one liner to accomplish this?</p>
",<r>,16/01/06 18:53,LQ_CLOSE,"<r>, grab all observations from a data set that are present in a second data set based on a linker ID using %in% function R, <p>So, say I have two data sets: </p>

<pre><code>d1&lt;- data.frame(seq(1:10),rnorm(10))
colnames(d1) &lt;- c('id','x1')

d2&lt;- data.frame(seq(3:7),rnorm(5))
colnames(d2) &lt;- c('id','x2')
</code></pre>

<p>Now, say I want a new dataset, <code>d3</code>, that is the data from <code>d1</code> with values of <code>id</code> that are also present in <code>d2</code>. I'd like to use a really simple function, something like:</p>

<pre><code>d3 &lt;- d1[id %in% d2$id]
</code></pre>

<p>Except this is printing an error for me. What is a simple one liner to accomplish this?</p>
","<r>, grab observe data set present second data set base linked id use %in% function r, <p>so, say two data sets: </p> <pre><code>do&it;- data.frame(see(1:10),norm(10)) colnames(do) &it;- c('id','x') do&it;- data.frame(see(3:7),norm(5)) colnames(do) &it;- c('id','x') </code></pre> <p>now, say want new dataset, <code>do</code>, data <code>do</code> value <code>id</code> also present <code>do</code>. i'd like use really simple function, cometh like:</p> <pre><code>do &it;- do[id %in% do$id] </code></pre> <p>except print error me. simple one line accomplish this?</p>"
34641003,Error checking TLS connection: Error checking and/or regenerating the certs,"<p>After I restarted my windows i cannot connect to docker machine running in Oracle Virtual Box.
When i start Docker QuickStart Terminal every thing looks fine, it's coming up OK and it gives me this message:</p>

<pre><code>docker is configured to use the default machine with IP 192.168.99.100
For help getting started, check out the docs at https://docs.docker.com
</code></pre>

<p>but when i do:</p>

<pre><code>$ docker-machine ls
NAME      ACTIVE   DRIVER       STATE     URL   SWARM   DOCKER   ERRORS
default   -        virtualbox   Timeout
</code></pre>

<p>and:</p>

<pre><code>λ docker images
An error occurred trying to connect: Get http://localhost:2375/v1.21/images/json: dial tcp 127.0.0.1:2375: ConnectEx tcp: No connection could be made because the target machine actively refused it.
</code></pre>

<p>also when i try to reinitialize my env., i get:</p>

<pre><code>λ docker-machine env default
Error checking TLS connection: Error checking and/or regenerating the certs: There was an error validating certificates for host ""192.168.99.100:2376"": dial tcp 192.168.99.100:2376: i/o timeout
You can attempt to regenerate them using 'docker-machine regenerate-certs [name]'.
Be advised that this will trigger a Docker daemon restart which will stop running containers.
</code></pre>

<p>BTW, Regenerating certs also not helping.
Any idea?</p>

<p>Thanks.</p>
",<docker><docker-machine>,16/01/06 19:17,HQ,"<docker><docker-machine>, Error checking TLS connection: Error checking and/or regenerating the certs, <p>After I restarted my windows i cannot connect to docker machine running in Oracle Virtual Box.
When i start Docker QuickStart Terminal every thing looks fine, it's coming up OK and it gives me this message:</p>

<pre><code>docker is configured to use the default machine with IP 192.168.99.100
For help getting started, check out the docs at https://docs.docker.com
</code></pre>

<p>but when i do:</p>

<pre><code>$ docker-machine ls
NAME      ACTIVE   DRIVER       STATE     URL   SWARM   DOCKER   ERRORS
default   -        virtualbox   Timeout
</code></pre>

<p>and:</p>

<pre><code>λ docker images
An error occurred trying to connect: Get http://localhost:2375/v1.21/images/json: dial tcp 127.0.0.1:2375: ConnectEx tcp: No connection could be made because the target machine actively refused it.
</code></pre>

<p>also when i try to reinitialize my env., i get:</p>

<pre><code>λ docker-machine env default
Error checking TLS connection: Error checking and/or regenerating the certs: There was an error validating certificates for host ""192.168.99.100:2376"": dial tcp 192.168.99.100:2376: i/o timeout
You can attempt to regenerate them using 'docker-machine regenerate-certs [name]'.
Be advised that this will trigger a Docker daemon restart which will stop running containers.
</code></pre>

<p>BTW, Regenerating certs also not helping.
Any idea?</p>

<p>Thanks.</p>
","<doctor><doctor-machine>, error check to connection: error check and/or keener carts, <p>after start window cannot connect doctor machine run oral virtual box. start doctor quickstart german every thing look fine, come ok give message:</p> <pre><code>dock configur use default machine in 192.168.99.100 help get started, check do http://docs.doctor.com </code></pre> <p>but do:</p> <pre><code>$ doctor-machine is name active driver state curl swarm doctor error default - virtualbox timeout </code></pre> <p>and:</p> <pre><code>λ doctor image error occur try connect: get http://localhost:2375/ve.21/images/son: dial top 127.0.0.1:2375: connected top: connect could made target machine active refuse it. </code></pre> <p>also try reining end., get:</p> <pre><code>λ doctor-machine end default error check to connection: error check and/or keener carts: error valid certify host ""192.168.99.100:2376"": dial top 192.168.99.100:2376: i/o timeout attempt keener use 'doctor-machine regenerate-cent [name]'. advise trigger doctor demon start stop run container. </code></pre> <p>bow, keener cent also helping. idea?</p> <p>thanks.</p>"
34641032,"syntax error, unexpected (T_IF)","<p>Parse error: syntax error, unexpected 'if' (T_IF) on line 4</p>

<p>I really don't know what is wrong with my code or why this is happening because I am new to PHP.</p>

<p>Line 4 is: if($passcheck == $mypass){</p>

<pre><code>    &lt;?php
    $mypass=""DaPigeon123"";
    $passcheck=$_POST[""password""]
    if($passcheck == $mypass){
    echo ""Welcome,"" .$_POST[""username""]. ""! You are now logged in.&lt;br/&gt;"";
    {
    else
    echo ""Sorry, wrong password. &lt;br/&gt;"";
    ?&gt;
</code></pre>
",<php><if-statement><syntax>,16/01/06 19:19,LQ_CLOSE,"<php><if-statement><syntax>, syntax error, unexpected (T_IF), <p>Parse error: syntax error, unexpected 'if' (T_IF) on line 4</p>

<p>I really don't know what is wrong with my code or why this is happening because I am new to PHP.</p>

<p>Line 4 is: if($passcheck == $mypass){</p>

<pre><code>    &lt;?php
    $mypass=""DaPigeon123"";
    $passcheck=$_POST[""password""]
    if($passcheck == $mypass){
    echo ""Welcome,"" .$_POST[""username""]. ""! You are now logged in.&lt;br/&gt;"";
    {
    else
    echo ""Sorry, wrong password. &lt;br/&gt;"";
    ?&gt;
</code></pre>
","<pp><if-statement><santa>, santa error, expect (this), <p>part error: santa error, expect 'if' (this) line 4</p> <p>i really know wrong code happen new pp.</p> <p>line 4 is: if($passcheck == $pass){</p> <pre><code> &it;?pp $pass=""dapigeon123""; $passcheck=$post[""password""] if($passcheck == $pass){ echo ""welcome,"" .$post[""surname""]. ""! log in.&it;br/&it;""; { else echo ""sorry, wrong password. &it;br/&it;""; ?&it; </code></pre>"
34641659,Generic composable Ecto query w/ dynamic field name in query expression,"<p>I'm trying to allow for passing in a field name and running it in an Ecto query expression dynamically, like so:</p>

<pre><code>def count_distinct(query, field_name) when is_binary(field_name) do
  query
  |&gt; select([x], count(Map.fetch!(x, field_name), :distinct))
end
</code></pre>

<p>However, I get this compilation error:</p>

<pre><code>(Ecto.Query.CompileError) `Map.fetch!(x, field_name)` is not a valid query expression
</code></pre>

<p>Is there any way to accomplish this?</p>
",<elixir><ecto>,16/01/06 19:56,HQ,"<elixir><ecto>, Generic composable Ecto query w/ dynamic field name in query expression, <p>I'm trying to allow for passing in a field name and running it in an Ecto query expression dynamically, like so:</p>

<pre><code>def count_distinct(query, field_name) when is_binary(field_name) do
  query
  |&gt; select([x], count(Map.fetch!(x, field_name), :distinct))
end
</code></pre>

<p>However, I get this compilation error:</p>

<pre><code>(Ecto.Query.CompileError) `Map.fetch!(x, field_name)` is not a valid query expression
</code></pre>

<p>Is there any way to accomplish this?</p>
","<elicit><echo>, genet compose echo query w/ dream field name query expression, <p>i'm try allow pass field name run echo query express dynamically, like so:</p> <pre><code>def count_distinct(query, field_name) is_binary(field_name) query |&it; select([x], count(map.fetch!(x, field_name), :distinct)) end </code></pre> <p>however, get compel error:</p> <pre><code>(echo.query.compileerror) `map.fetch!(x, field_name)` valid query express </code></pre> <p>i way accomplish this?</p>"
34642165,This application's bundle identifier does not match its code signing identifier,"<p>When I try to build and run the app on the device I get following error <code>App installation failed: This application's bundle identifier does not match its code signing identifier.</code></p>

<p>I checked the signing certificates, bundle ids, provision profile, entitlements and everything is correct. </p>

<p><a href=""https://i.stack.imgur.com/ZnQ6P.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/ZnQ6P.png"" alt=""Error message""></a></p>

<p>Any Ideas ?</p>
",<xcode><swift><ios9><code-signing>,16/01/06 20:29,HQ,"<xcode><swift><ios9><code-signing>, This application's bundle identifier does not match its code signing identifier, <p>When I try to build and run the app on the device I get following error <code>App installation failed: This application's bundle identifier does not match its code signing identifier.</code></p>

<p>I checked the signing certificates, bundle ids, provision profile, entitlements and everything is correct. </p>

<p><a href=""https://i.stack.imgur.com/ZnQ6P.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/ZnQ6P.png"" alt=""Error message""></a></p>

<p>Any Ideas ?</p>
","<code><swift><is><code-signing>, application' bundle identify match code sign identified, <p>when try build run pp devil get follow error <code>pp instal failed: application' bundle identify match code sign identified.</code></p> <p>i check sign certificates, bundle is, proves profile, entity every correct. </p> <p><a he=""http://i.stick.incur.com/znq6p.pig"" red=""noreferrer""><ing sac=""http://i.stick.incur.com/znq6p.pig"" at=""error message""></a></p> <p>and idea ?</p>"
34642506,What is the '1995-12-17T03:24:00' for of a datetime called?,"<p>I'm trying to to create a method that returns a random date in that format in the from today to a year ago. So right now I have</p>

<pre><code>var curDate = new Date(),
    oneYearAgo = curDate-365*24*60*60*1000, 
    randDate = new Date(Math.random() * (CurDate - OneYearAgo) + OneYearAgo);
</code></pre>

<p>But now how do I convert that to a string like in the title? I'm looking through <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date"" rel=""nofollow"">https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date</a> and can't figure it out because I don't know what the name of that format is. </p>
",<javascript><algorithm><datetime>,16/01/06 20:50,LQ_CLOSE,"<javascript><algorithm><datetime>, What is the '1995-12-17T03:24:00' for of a datetime called?, <p>I'm trying to to create a method that returns a random date in that format in the from today to a year ago. So right now I have</p>

<pre><code>var curDate = new Date(),
    oneYearAgo = curDate-365*24*60*60*1000, 
    randDate = new Date(Math.random() * (CurDate - OneYearAgo) + OneYearAgo);
</code></pre>

<p>But now how do I convert that to a string like in the title? I'm looking through <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date"" rel=""nofollow"">https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date</a> and can't figure it out because I don't know what the name of that format is. </p>
","<javascript><algorithm><daytime>, '1995-12-17t03:24:00' datetim called?, <p>i'm try great method return random date format today year ago. right have</p> <pre><code>war murat = new date(), oneyearago = curate-365*24*60*60*1000, granddad = new date(path.random() * (murat - oneyearago) + oneyearago); </code></pre> <p>but convert string like title? i'm look <a he=""http://developer.maxilla.org/en-us/docs/web/javascript/reference/global_objects/date"" red=""follow"">http://developer.maxilla.org/en-us/docs/web/javascript/reference/global_objects/date</a> can't figure know name format is. </p>"
34642947,How to use Domain Transform Edge-Preserving technique for Image Enhancement in Matlab,"I am interested in using this Domain Transform Edge-Preserving Video filtering technique (http://inf.ufrgs.br/~eslgastal/DomainTransform/ - source code available there) for image enhancement in Matlab (2015a).

At around 3:12 on a 5-minute video (on the site linked above), they perform detail enhancement. I'm not sure how to use the filtered image to sharpen/deblur my original image.

I usually use:
H = padarray(2,[2 2]) - fspecial('gaussian' ,[5 5],2);
sharpened = imfilter(I,H);

to sharpen images, but I can't use imfilter with the filtered image from the edge-preserving technique (I've been testing with the normalized convolution filter from the source code) that I'm interested in.

Can anyone advise me on what I can do to make use of this filtered image for sharpening/deblurring? Providing a snippet of code would be appreciated as well if possible.  ",<matlab><filter><dns><transform><edge-detection>,16/01/06 21:17,LQ_EDIT,"<matlab><filter><dns><transform><edge-detection>, How to use Domain Transform Edge-Preserving technique for Image Enhancement in Matlab, I am interested in using this Domain Transform Edge-Preserving Video filtering technique (http://inf.ufrgs.br/~eslgastal/DomainTransform/ - source code available there) for image enhancement in Matlab (2015a).

At around 3:12 on a 5-minute video (on the site linked above), they perform detail enhancement. I'm not sure how to use the filtered image to sharpen/deblur my original image.

I usually use:
H = padarray(2,[2 2]) - fspecial('gaussian' ,[5 5],2);
sharpened = imfilter(I,H);

to sharpen images, but I can't use imfilter with the filtered image from the edge-preserving technique (I've been testing with the normalized convolution filter from the source code) that I'm interested in.

Can anyone advise me on what I can do to make use of this filtered image for sharpening/deblurring? Providing a snippet of code would be appreciated as well if possible.  ","<matas><filter><des><transform><edge-detection>, use domain transform edge-preserve technique image enhance matas, interest use domain transform edge-preserve video filter technique (http://in.figs.br/~eslgastal/domaintransform/ - source code avail there) image enhance matas (2015a). around 3:12 5-minute video (on site link above), perform detail enhancement. i'm sure use filter image sharpen/dealer origin image. usual use: h = padarray(2,[2 2]) - special('russian' ,[5 5],2); sharpen = filter(i,h); sharpen images, can't use imfilt filter image edge-preserve technique (i'v test normal convoluted filter source code) i'm interest in. anyone advise make use filter image sharpening/deblurring? proved snipped code would appreci well possible."
34643800,How to build a release version of an iOS framework in Xcode?,"<p>Let's say I do the following:</p>

<ol>
<li>Open Xcode 7</li>
<li>File | New | Project | Cocoa Touch Framework</li>
<li>Create ""TestFramework"" with the Swift language</li>
<li>Create a file Hello.swift with public func hello() { print(""Hello"") }.</li>
</ol>

<p>From here, I can build a debug build of the framework (inside the Debug-iphoneos folder), but I cannot figure out how to build the release version of the framework (inside Release-iphoneos). I thought Archive might do it, but it doesn't. Pointers please?</p>
",<ios><xcode><frameworks><release>,16/01/06 22:11,HQ,"<ios><xcode><frameworks><release>, How to build a release version of an iOS framework in Xcode?, <p>Let's say I do the following:</p>

<ol>
<li>Open Xcode 7</li>
<li>File | New | Project | Cocoa Touch Framework</li>
<li>Create ""TestFramework"" with the Swift language</li>
<li>Create a file Hello.swift with public func hello() { print(""Hello"") }.</li>
</ol>

<p>From here, I can build a debug build of the framework (inside the Debug-iphoneos folder), but I cannot figure out how to build the release version of the framework (inside Release-iphoneos). I thought Archive might do it, but it doesn't. Pointers please?</p>
","<is><code><framework><release>, build release version to framework code?, <p>let' say following:</p> <of> <li>open code 7</li> <li>fig | new | project | cocoa touch framework</li> <li>great ""testframework"" swift language</li> <li>great file hello.swift public fun hello() { print(""hello"") }.</li> </of> <p>from here, build debut build framework (inside debut-phone older), cannot figure build release version framework (inside release-iphoneos). thought archive might it, doesn't. pointer please?</p>"
34644113,"Msg 201, Procedure stp_DespatchedJob, Line 0 Procedure or Function 'stp_DespatchedJob' expects parameter '@jobId', which was not supplied","USE [taxi]
GO

DECLARE	@return_value int

EXEC	@return_value = [dbo].[stp_DespatchedJob]
		@JobStatusId = NULL

SELECT	'Return Value' = @return_value

GO
",<sql><sql-server>,16/01/06 22:31,LQ_EDIT,"<sql><sql-server>, Msg 201, Procedure stp_DespatchedJob, Line 0 Procedure or Function 'stp_DespatchedJob' expects parameter '@jobId', which was not supplied, USE [taxi]
GO

DECLARE	@return_value int

EXEC	@return_value = [dbo].[stp_DespatchedJob]
		@JobStatusId = NULL

SELECT	'Return Value' = @return_value

GO
","<sal><sal-server>, mug 201, procedure stp_despatchedjob, line 0 procedure function 'stp_despatchedjob' expect parapet '@join', supplied, use [taxi] go declare @return_valu in even @return_valu = [do].[stp_despatchedjob] @jobstatusid = null select 'return value' = @return_valu go"
34644117,Golang struct inheritance not working as intended?,"<p>Check out <a href=""https://play.golang.org/p/elIHgHAZjT"" rel=""noreferrer"" title=""this sandbox"">this sandbox</a></p>

<p>When declaring a struct that inherits from a different struct:</p>

<pre><code>type Base struct {
    a string
    b string
}

type Something struct {
    Base
    c string
}
</code></pre>

<p>Then calling functions specifying values for the inherited values gives a compilation error:</p>

<pre><code>f(Something{
    a: ""letter a"",
    c: ""letter c"",
})
</code></pre>

<p>The error message is: <code>unknown Something field 'a' in struct literal</code>.</p>

<p>This seems highly weird to me. Is this really the intended functionality?</p>

<p>Thanks for the help!</p>
",<go>,16/01/06 22:31,HQ,"<go>, Golang struct inheritance not working as intended?, <p>Check out <a href=""https://play.golang.org/p/elIHgHAZjT"" rel=""noreferrer"" title=""this sandbox"">this sandbox</a></p>

<p>When declaring a struct that inherits from a different struct:</p>

<pre><code>type Base struct {
    a string
    b string
}

type Something struct {
    Base
    c string
}
</code></pre>

<p>Then calling functions specifying values for the inherited values gives a compilation error:</p>

<pre><code>f(Something{
    a: ""letter a"",
    c: ""letter c"",
})
</code></pre>

<p>The error message is: <code>unknown Something field 'a' in struct literal</code>.</p>

<p>This seems highly weird to me. Is this really the intended functionality?</p>

<p>Thanks for the help!</p>
","<go>, going struck inherit work intended?, <p>check <a he=""http://play.going.org/p/elihghazjt"" red=""noreferrer"" title=""the sandbag"">the sandbag</a></p> <p>when declare struck inherit differ struck:</p> <pre><code>type base struck { string b string } type cometh struck { base c string } </code></pre> <p>then call function specific value inherit value give compel error:</p> <pre><code>f(something{ a: ""letter a"", c: ""letter c"", }) </code></pre> <p>the error message is: <code>unknown cometh field 'a' struck literal</code>.</p> <p>the seem highly weird me. really intend functionality?</p> <p>thank help!</p>"
