Id,Title,Body,Tags,CreationDate,Y
34640598,grab all observations from a data set that are present in a second data set based on a linker ID using %in% function R,"<p>So, say I have two data sets: </p>

<pre><code>d1&lt;- data.frame(seq(1:10),rnorm(10))
colnames(d1) &lt;- c('id','x1')

d2&lt;- data.frame(seq(3:7),rnorm(5))
colnames(d2) &lt;- c('id','x2')
</code></pre>

<p>Now, say I want a new dataset, <code>d3</code>, that is the data from <code>d1</code> with values of <code>id</code> that are also present in <code>d2</code>. I'd like to use a really simple function, something like:</p>

<pre><code>d3 &lt;- d1[id %in% d2$id]
</code></pre>

<p>Except this is printing an error for me. What is a simple one liner to accomplish this?</p>
",<r>,16/01/06 18:53,LQ_CLOSE
34641003,Error checking TLS connection: Error checking and/or regenerating the certs,"<p>After I restarted my windows i cannot connect to docker machine running in Oracle Virtual Box.
When i start Docker QuickStart Terminal every thing looks fine, it's coming up OK and it gives me this message:</p>

<pre><code>docker is configured to use the default machine with IP 192.168.99.100
For help getting started, check out the docs at https://docs.docker.com
</code></pre>

<p>but when i do:</p>

<pre><code>$ docker-machine ls
NAME      ACTIVE   DRIVER       STATE     URL   SWARM   DOCKER   ERRORS
default   -        virtualbox   Timeout
</code></pre>

<p>and:</p>

<pre><code>λ docker images
An error occurred trying to connect: Get http://localhost:2375/v1.21/images/json: dial tcp 127.0.0.1:2375: ConnectEx tcp: No connection could be made because the target machine actively refused it.
</code></pre>

<p>also when i try to reinitialize my env., i get:</p>

<pre><code>λ docker-machine env default
Error checking TLS connection: Error checking and/or regenerating the certs: There was an error validating certificates for host ""192.168.99.100:2376"": dial tcp 192.168.99.100:2376: i/o timeout
You can attempt to regenerate them using 'docker-machine regenerate-certs [name]'.
Be advised that this will trigger a Docker daemon restart which will stop running containers.
</code></pre>

<p>BTW, Regenerating certs also not helping.
Any idea?</p>

<p>Thanks.</p>
",<docker><docker-machine>,16/01/06 19:17,HQ
34641032,"syntax error, unexpected (T_IF)","<p>Parse error: syntax error, unexpected 'if' (T_IF) on line 4</p>

<p>I really don't know what is wrong with my code or why this is happening because I am new to PHP.</p>

<p>Line 4 is: if($passcheck == $mypass){</p>

<pre><code>    &lt;?php
    $mypass=""DaPigeon123"";
    $passcheck=$_POST[""password""]
    if($passcheck == $mypass){
    echo ""Welcome,"" .$_POST[""username""]. ""! You are now logged in.&lt;br/&gt;"";
    {
    else
    echo ""Sorry, wrong password. &lt;br/&gt;"";
    ?&gt;
</code></pre>
",<php><if-statement><syntax>,16/01/06 19:19,LQ_CLOSE
34641659,Generic composable Ecto query w/ dynamic field name in query expression,"<p>I'm trying to allow for passing in a field name and running it in an Ecto query expression dynamically, like so:</p>

<pre><code>def count_distinct(query, field_name) when is_binary(field_name) do
  query
  |&gt; select([x], count(Map.fetch!(x, field_name), :distinct))
end
</code></pre>

<p>However, I get this compilation error:</p>

<pre><code>(Ecto.Query.CompileError) `Map.fetch!(x, field_name)` is not a valid query expression
</code></pre>

<p>Is there any way to accomplish this?</p>
",<elixir><ecto>,16/01/06 19:56,HQ
34642165,This application's bundle identifier does not match its code signing identifier,"<p>When I try to build and run the app on the device I get following error <code>App installation failed: This application's bundle identifier does not match its code signing identifier.</code></p>

<p>I checked the signing certificates, bundle ids, provision profile, entitlements and everything is correct. </p>

<p><a href=""https://i.stack.imgur.com/ZnQ6P.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/ZnQ6P.png"" alt=""Error message""></a></p>

<p>Any Ideas ?</p>
",<xcode><swift><ios9><code-signing>,16/01/06 20:29,HQ
34642506,What is the '1995-12-17T03:24:00' for of a datetime called?,"<p>I'm trying to to create a method that returns a random date in that format in the from today to a year ago. So right now I have</p>

<pre><code>var curDate = new Date(),
    oneYearAgo = curDate-365*24*60*60*1000, 
    randDate = new Date(Math.random() * (CurDate - OneYearAgo) + OneYearAgo);
</code></pre>

<p>But now how do I convert that to a string like in the title? I'm looking through <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date"" rel=""nofollow"">https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Date</a> and can't figure it out because I don't know what the name of that format is. </p>
",<javascript><algorithm><datetime>,16/01/06 20:50,LQ_CLOSE
34642947,How to use Domain Transform Edge-Preserving technique for Image Enhancement in Matlab,"I am interested in using this Domain Transform Edge-Preserving Video filtering technique (http://inf.ufrgs.br/~eslgastal/DomainTransform/ - source code available there) for image enhancement in Matlab (2015a).

At around 3:12 on a 5-minute video (on the site linked above), they perform detail enhancement. I'm not sure how to use the filtered image to sharpen/deblur my original image.

I usually use:
H = padarray(2,[2 2]) - fspecial('gaussian' ,[5 5],2);
sharpened = imfilter(I,H);

to sharpen images, but I can't use imfilter with the filtered image from the edge-preserving technique (I've been testing with the normalized convolution filter from the source code) that I'm interested in.

Can anyone advise me on what I can do to make use of this filtered image for sharpening/deblurring? Providing a snippet of code would be appreciated as well if possible.  ",<matlab><filter><dns><transform><edge-detection>,16/01/06 21:17,LQ_EDIT
34643800,How to build a release version of an iOS framework in Xcode?,"<p>Let's say I do the following:</p>

<ol>
<li>Open Xcode 7</li>
<li>File | New | Project | Cocoa Touch Framework</li>
<li>Create ""TestFramework"" with the Swift language</li>
<li>Create a file Hello.swift with public func hello() { print(""Hello"") }.</li>
</ol>

<p>From here, I can build a debug build of the framework (inside the Debug-iphoneos folder), but I cannot figure out how to build the release version of the framework (inside Release-iphoneos). I thought Archive might do it, but it doesn't. Pointers please?</p>
",<ios><xcode><frameworks><release>,16/01/06 22:11,HQ
34644113,"Msg 201, Procedure stp_DespatchedJob, Line 0 Procedure or Function 'stp_DespatchedJob' expects parameter '@jobId', which was not supplied","USE [taxi]
GO

DECLARE	@return_value int

EXEC	@return_value = [dbo].[stp_DespatchedJob]
		@JobStatusId = NULL

SELECT	'Return Value' = @return_value

GO
",<sql><sql-server>,16/01/06 22:31,LQ_EDIT
34644117,Golang struct inheritance not working as intended?,"<p>Check out <a href=""https://play.golang.org/p/elIHgHAZjT"" rel=""noreferrer"" title=""this sandbox"">this sandbox</a></p>

<p>When declaring a struct that inherits from a different struct:</p>

<pre><code>type Base struct {
    a string
    b string
}

type Something struct {
    Base
    c string
}
</code></pre>

<p>Then calling functions specifying values for the inherited values gives a compilation error:</p>

<pre><code>f(Something{
    a: ""letter a"",
    c: ""letter c"",
})
</code></pre>

<p>The error message is: <code>unknown Something field 'a' in struct literal</code>.</p>

<p>This seems highly weird to me. Is this really the intended functionality?</p>

<p>Thanks for the help!</p>
",<go>,16/01/06 22:31,HQ
34644264,Where are the additional command line options in Android Studio version 1.5.1 for the emulator,"<p>After the latest update to AS, the emulator's additional command line options are missing. I use this primarily for -http-proxy and -scale commands. Any help in locating these options, or it's replacement, would be appreciated.</p>
",<android><android-studio><command-line><android-emulator><http-proxy>,16/01/06 22:43,HQ
34645131,How do I run PhantomJS on AWS Lambda with NodeJS,"<p><em>After not finding a working answer anywhere else on the internet, I am submitting this ask-and-answer-myself tutorial</em></p>

<p>How can I get a simple <code>PhantomJS</code> process running from a <code>NodeJS</code> script on <code>AWS Lambda</code>?  My code works fine on my local machine, but I run into different problems trying to run it on Lambda.</p>
",<node.js><amazon-web-services><phantomjs><aws-lambda>,16/01/06 23:59,HQ
34645274,"EF query to Oracle throwing ""ORA-12704: character set mismatch""","<p>I'm trying to combine a few columns in EF from Oracle then do a <code>.Contains()</code> over the columns like this:</p>

<pre><code>public IEnumerable&lt;User&gt; SearchUsers(string search)
{
    search = search.ToLower();

    return _securityUow.Users
            .Where(u =&gt; (u.FirstName.ToLower() + "" "" + u.LastName.ToLower() + "" ("" + u.NetId.ToLower() + "")"").Contains(search))
            .OrderBy(u =&gt; u.LastName)
            .ThenBy(u =&gt; u.FirstName)
            .AsEnumerable();
}
</code></pre>

<p>However, I'm getting this exception:</p>

<pre><code>{
  ""Message"": ""An error has occurred."",
  ""ExceptionMessage"": ""An error occurred while executing the command definition. See the inner exception for details."",
  ""ExceptionType"": ""System.Data.Entity.Core.EntityCommandExecutionException"",
  ""StackTrace"": ""   at SoftwareRegistration.WebUI.Controllers.Api.V1.UserContactController.Lookup(String search) in C:\LocalRepository\OnlineSupport\SoftwareRegistration\trunk\release\SoftwareRegistration\SoftwareRegistration.WebUI\Controllers\Api\V1\UserContactController.cs:line 40\r\n   at lambda_method(Closure , Object , Object[] )\r\n   at System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.&lt;&gt;c__DisplayClass10.&lt;GetExecutor&gt;b__9(Object instance, Object[] methodParameters)\r\n   at System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.Execute(Object instance, Object[] arguments)\r\n   at System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ExecuteAsync(HttpControllerContext controllerContext, IDictionary`2 arguments, CancellationToken cancellationToken)\r\n--- End of stack trace from previous location where exception was thrown ---\r\n   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter`1.GetResult()\r\n   at System.Web.Http.Controllers.ApiControllerActionInvoker.&lt;InvokeActionAsyncCore&gt;d__0.MoveNext()\r\n--- End of stack trace from previous location where exception was thrown ---\r\n   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter`1.GetResult()\r\n   at System.Web.Http.Controllers.ActionFilterResult.&lt;ExecuteAsync&gt;d__2.MoveNext()\r\n--- End of stack trace from previous location where exception was thrown ---\r\n   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)\r\n   at System.Runtime.CompilerServices.TaskAwaiter`1.GetResult()\r\n   at System.Web.Http.Dispatcher.HttpControllerDispatcher.&lt;SendAsync&gt;d__1.MoveNext()"",
  ""InnerException"": {
    ""Message"": ""An error has occurred."",
    ""ExceptionMessage"": ""ORA-12704: character set mismatch"",
    ""ExceptionType"": ""Oracle.ManagedDataAccess.Client.OracleException"",
    ""StackTrace"": ""   at OracleInternal.ServiceObjects.OracleCommandImpl.VerifyExecution(OracleConnectionImpl connectionImpl, Int32&amp; cursorId, Boolean bThrowArrayBindRelatedErrors, OracleException&amp; exceptionForArrayBindDML, Boolean&amp; hasMoreRowsInDB, Boolean bFirstIterationDone)\r\n   at OracleInternal.ServiceObjects.OracleCommandImpl.ExecuteReader(String commandText, OracleParameterCollection paramColl, CommandType commandType, OracleConnectionImpl connectionImpl, OracleDataReaderImpl&amp; rdrImpl, Int32 longFetchSize, Int64 clientInitialLOBFS, OracleDependencyImpl orclDependencyImpl, Int64[] scnForExecution, Int64[]&amp; scnFromExecution, OracleParameterCollection&amp; bindByPositionParamColl, Boolean&amp; bBindParamPresent, Int64&amp; internalInitialLOBFS, OracleException&amp; exceptionForArrayBindDML, Boolean isDescribeOnly, Boolean isFromEF)\r\n   at Oracle.ManagedDataAccess.Client.OracleCommand.ExecuteReader(Boolean requery, Boolean fillRequest, CommandBehavior behavior)\r\n   at Oracle.ManagedDataAccess.Client.OracleCommand.ExecuteDbDataReader(CommandBehavior behavior)\r\n   at System.Data.Common.DbCommand.ExecuteReader(CommandBehavior behavior)\r\n   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.&lt;Reader&gt;b__c(DbCommand t, DbCommandInterceptionContext`1 c)\r\n   at System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)\r\n   at System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.Reader(DbCommand command, DbCommandInterceptionContext interceptionContext)\r\n   at System.Data.Entity.Internal.InterceptableDbCommand.ExecuteDbDataReader(CommandBehavior behavior)\r\n   at System.Data.Common.DbCommand.ExecuteReader(CommandBehavior behavior)\r\n   at System.Data.Entity.Core.EntityClient.Internal.EntityCommandDefinition.ExecuteStoreCommands(EntityCommand entityCommand, CommandBehavior behavior)""
  }
}
</code></pre>

<p>The columns I'm querying are all of type VARCHAR2(128) in Oracle.</p>

<p>I'm also using this exact same code in another project and it works. The only difference is that for the project that works I'm using <code>Oracle.DataAccess</code> and for the one that doesn't work, I'm using <code>Oracle.ManagedDataAccess</code> (I am unable to use <code>Oracle.DataAccess</code> for this project). So I believe there is a bug/problem in the managed driver.</p>

<p>I'm open to solutions or workarounds.</p>
",<c#><.net><oracle><entity-framework>,16/01/07 0:15,HQ
34645315,How to apply css class to a component element when it's created by router-outlet?,"<p>I have DOM that looks something like this:</p>

<pre><code>&lt;app&gt;
    &lt;router-outlet&gt;&lt;/router-outlet&gt;
    &lt;project&gt;...&lt;/project&gt;
&lt;/app&gt;
</code></pre>

<p>where <code>project</code> element is inserted by the router.</p>

<p>How do I add a class to this element?</p>
",<angular><angular2-routing>,16/01/07 0:19,HQ
34645537,"Android Espresso not working with Multidex gives ""No tests found""","<p>My Espresso tests were running until I had to support multidex.</p>

<p>My build.gradle, I have</p>

<pre><code>minSdkVersion 14
targetSdkVersion 23
multiDexEnabled = true

testInstrumentationRunner ""com.android.test.runner.MultiDexTestRunner""


androidTestCompile 'com.android.support.test.espresso:espresso-core:2.2.1'
androidTestCompile 'com.android.support.test.espresso:espresso-contrib:2.2.1'
androidTestCompile 'com.android.support.test:runner:0.4.1'
androidTestCompile 'com.android.support.test:rules:0.4.1'

dexOptions {
        jumboMode true
        javaMaxHeapSize ""4g""
        incremental true
    }
</code></pre>

<h2>Test1AuthenticationEspressoTest</h2>

<pre><code>@RunWith(AndroidJUnit4.class)
@SmallTest
public class Test1AuthenticationEspressoTest {
    @Rule
    public ActivityTestRule&lt;WelcomeActivity&gt; mActivityRule = new  ActivityTestRule(WelcomeActivity.class);

}
</code></pre>

<p>Here is the Error I get</p>

<blockquote>
  <p>junit.framework.AssertionFailedError: No tests found in
  com.livestrong.tracker.test.Test1AuthenticationEspressoTest</p>
</blockquote>

<p>Any help will be appreciated. Any one has espresso working with multidex ?</p>
",<android><android-espresso><android-multidex>,16/01/07 0:45,HQ
34645731,Export more than one variable in ES6?,"<p>I'm trying to export more than one variable in ES6:</p>

<p>exports.js</p>

<pre><code>var TestObject = Parse.Object.extend('TestObject')
var Post = Parse.Object.extend('Post')

export default TestObject
export Post
</code></pre>

<p>main.js:</p>

<pre><code>import TestObject from '../store'
import Post from '../store'

var testObject = new TestObject() // use Post in the same way
testObject.save(json).then(object =&gt; {
  console.log('yay! it worked', object)
})
</code></pre>

<p>I understand that there's only one default value so I only used <code>default</code> in the first item.</p>

<p>However, I get this error message:</p>

<pre><code>Module build failed: SyntaxError: /home/alex/node/my-project/src/store/index.js: Unexpected token (9:7)
   7 | 
   8 | export default TestObject
&gt;  9 | export Post
</code></pre>

<p>Maybe I'm doing it the wrong way?</p>
",<javascript><ecmascript-6><vue.js>,16/01/07 1:08,HQ
