Id,Title,Body,Tags,CreationDate,Y
34564543,Android Studio Import Failing,"Ok guys i am trying to implement spinner in in Android Studio

These are my imports

    import android.widget.ArrayAdapter;
    import android.widget.EditText;
    import android.widget.Spinner;
    import android.widget.AdapterView;
    import android.widget.Toast;
    import android.widget.AdapterView.OnItemSelectedListener;

This is my java. Here I get the the setOnItemSelectedListner in red and says cannot be resolved. I am importing it above despite that it is showing. What could be the issue.

     Spinner spinner = (Spinner) findViewById(R.id.spinner);
     spinner.setOnItemSelectedListner(this);

The whole code is like this....


    import android.location.Address;
    import android.location.Geocoder;
    import android.location.Location;
    import android.support.v4.app.FragmentActivity;
    import android.os.Bundle;
    import android.view.View;
    import android.widget.ArrayAdapter;
    import android.widget.EditText;
    import android.widget.Spinner;
    import android.widget.AdapterView;
    import android.widget.Toast;
    import android.widget.AdapterView.OnItemSelectedListener;
    import android.widget.AdapterView.OnItemSelectedListener;
    import com.google.android.gms.maps.CameraUpdateFactory;
    import com.google.android.gms.maps.GoogleMap;
    import com.google.android.gms.maps.OnMapReadyCallback;
    import com.google.android.gms.maps.SupportMapFragment;
    import com.google.android.gms.maps.model.LatLng;
    import com.google.android.gms.maps.model.MarkerOptions;
    
    import java.io.IOException;
    import java.util.ArrayList;
    import java.util.List;
    
    public class MapsActivity extends FragmentActivity implements OnMapReadyCallback {
    
        private GoogleMap mMap;
    
        @Override
        protected void onCreate(Bundle savedInstanceState) {
            super.onCreate(savedInstanceState);
            setContentView(R.layout.activity_maps);
            
            SupportMapFragment mapFragment = (SupportMapFragment) getSupportFragmentManager()
                    .findFragmentById(R.id.map);
            mapFragment.getMapAsync(this);
    
        }
    
        
        Spinner spinner = (Spinner) findViewById(R.id.spinner);
    
        spinner.setOnItemSelectedListner(this);
    
        
        List<String> categories = new ArrayList<String>();
        categories.add(""Automobile"");
        categories.add(""Business Services"");
        categories.add(""Computers"");
        categories.add(""Education"");
        categories.add(""Personal"");
        categories.add(""Travel"");
    
        
        ArrayAdapter<String> dataAdapter = new ArrayAdapter<String>(this, android.R.layout.simple_spinner_item, categories);
    
        
        dataAdapter.setDropDownViewResource(android.R.layout.simple_spinner_dropdown_item);
    
        
        spinner.setAdapter(dataAdapter);
            }
    
        @Override
        public void onItemSelected(AdapterView<?> parent, View view, int position, long id) {
        
            String item = parent.getItemAtPosition(position).toString();
    
        
            Toast.makeText(parent.getContext(), ""Selected: "" + item, Toast.LENGTH_LONG).show();
        }
        public void onNothingSelected(AdapterView<?> arg0) {
        
        }

",<java><android><android-layout><android-studio><android-spinner>,16/01/02 9:46,LQ_EDIT
34565520,Is it possible to track user activity in his iDevice,"As the title Describe to Track,
   Is it possible to track every activity of a user in his iphone and display it 
   
For example - A user ""X"" unlock his iphone(slide to unlock)<br> then he make a call after that played a game<br> then open a camera and taken a picture <br>then enter some reminder<br> and finally he close / lock his iphone

The challenge is to display all details  when user unlock his phone, lock his phone and other activity he has done in his iphone<br>


   [Example - user open a UITableView application where the tableview data is populated with those activity like  the image below<br>
..........            
any link or any tutorial for reference
Thanks you in advance friends

[![UITableView][1]][1]
        


  [1]: http://i.stack.imgur.com/zSENr.png",<ios><swift><uitableview>,16/01/02 11:46,LQ_EDIT
34565872,How to delete compiled JS files from previous typescript(.ts) files?,"<p>I am following <a href=""https://angular.io/docs/ts/latest/quickstart.html"" rel=""noreferrer"">Angular 2 quick start</a> tutorial. Following is my folder structure - </p>

<pre><code>├── gulpfile.js
├── index.html
├── js
|   ├── app.component.js
|   └── boot.js
├── source
|   ├── app.component.ts
|   └── boot.ts
├── node_modules
    ├── module 1
    └── module 2
</code></pre>

<p>My typescript files are in <code>source/</code> directory. I'm compiling it to <code>js/</code> directory. I'm using gulp-typescript.</p>

<p>The problem is when I, for example, rename the file <code>boot.ts</code> to <code>bootstrap.ts</code> and compile again, corresponding <code>bootstrap.js</code> file is created but the old <code>boot.js</code> file still remains in the js/ directory.</p>

<p>Now the folder structure looks like following-</p>

<pre><code>├── gulpfile.js
├── index.html
├── js
|   ├── app.component.js
|   └── bootstrap.js
|   └── boot.js
├── source
|   ├── app.component.ts
|   └── bootstrap.ts
├── node_modules
    ├── module 1
    └── module 2
</code></pre>

<p>I want to delete this <code>boot.js</code> autonomically via gulp task. How to achieve this?</p>
",<javascript><typescript><gulp><angular>,16/01/02 12:27,HQ
34566061,AndroidStudio show usage of RAM,"<p>I have seen on other AndroidStudio-pictures, that there is a RAM usage at the right bottom. I tried to setup this statuslist o the bottom. But a rightclick didn`t help me. How can I switch on the RAM usage in AndroidStudio ?</p>
",<android-studio><ram>,16/01/02 12:49,HQ
34566063,Why is the const&& overload of as_const deleted?,"<p>On a <a href=""http://talesofcpp.fusionfenix.com/post-23/interlude"" rel=""noreferrer"">blog on the progress of C++17</a> I read the following:</p>

<blockquote>
  <p><code>P0007</code> proposes a helper function template <code>as_const</code>, which simply
  takes a reference and returns it as a reference to <code>const</code>.</p>

<pre><code>template &lt;typename T&gt; std::add_const_t&lt;T&gt;&amp; as_const(T&amp; t) { return t }
template &lt;typename T&gt; void as_const(T const&amp;&amp;) = delete;
</code></pre>
</blockquote>

<p>Why is the <code>const&amp;&amp;</code> overload deleted?</p>
",<c++><templates><constants><c++17>,16/01/02 12:49,HQ
34566111,How to backspace or delete?,"<p>In Windows 10, when I launch MS PowerShell to ssh through a container in Kitematic at windows, I've noticed that I can't backspace or delete, instead I get ^H for backspace instead of actually delete previous character.</p>

<p>Do I miss something?</p>
",<powershell><docker><kitematic>,16/01/02 12:55,HQ
34566113,Has set been deprecated in python 2?,"<p>Has <code>set</code> been deprecated in python?</p>

<p>I am learning python online <a href=""http://www.python-course.eu/sets_frozensets.php"" rel=""nofollow"">here</a> and trying to implement the following command - </p>

<pre><code>x = set([""Perl"", ""Python"", ""Java""])
Traceback (most recent call last):
File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
TypeError: 'list' object is not callable
</code></pre>

<p>So has it been deprecated in python 2.7?</p>
",<python><python-2.7>,16/01/02 12:55,LQ_CLOSE
34566176,"visualvm fails with ""No jdkhome found"" on Ubuntu 15.10 with Oracle JDK","<p>I installed Oracle JDK from the <code>webupd8team/java</code> PPA, and then installed the <code>visualvm</code> package. When starting <code>visualvm</code>, I get the following error message:</p>

<pre><code>[beni:~]$ visualvm
No jdkhome found
</code></pre>

<p>My <code>$JAVA_HOME</code> is set correctly to <code>/usr/lib/jvm/java-7-oracle</code>.</p>

<p>Also, when starting <code>visualvm</code> with the <code>jdkhome</code> property set, I get the same error:</p>

<pre><code>[beni:~]$ visualvm --jdkhome $JAVA_HOME
No jdkhome found
</code></pre>
",<java><visualvm><oraclejdk>,16/01/02 13:00,HQ
34566364,japanese and portuguese language cannot support,"My site Japanese supported. But Portuguese  language cannot fully display 

Display on In�Cio Sobre N�S.

I have use for header('Content-type: text/html; charset=UTF-8') ;

this only Japanese language support.

I need to both language (Japanese and Portuguese) should be display.

I need to helper for best solution.

Thanks, 
",<php>,16/01/02 13:20,LQ_EDIT
34566633,Display simple text on vertices,"<p>So I am trying to make a simple program (I'm a student) and it works fine so far, but I can't figure out how to display the ""i"" value from the loop in the drawCircle() function in Shapes.cpp </p>

<p>code:</p>

<p><a href=""http://pastebin.com/4kDPNjy8"" rel=""nofollow noreferrer"">http://pastebin.com/4kDPNjy8</a></p>

<p>example:
<a href=""https://i.stack.imgur.com/Me9kV.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Me9kV.png"" alt=""enter image description here""></a></p>

<p>When I compile my code right now it looks like on the image to the left, but I want to get something like on the right but I have no idea how to do that kind of stuff or what function should I use for that.</p>

<p>Please help </p>
",<c++><opengl><glut><glew>,16/01/02 13:54,LQ_CLOSE
34566697,Set ImageView from Real path,"I have the real path of an image which I am retrieving from my Database. I want to set the imageView using the real path (/storage/emulated/0/DCIM/100MEDIA/image.jpg)

How can this be done.

    public void getIMG(){
        Cursor res = myDb.GetRow(id);
        if(res.moveToFirst()){
            String path = res.getString(DatabaseHelper.ROWIMG);
            /*img.set'???'*/
            

        }
    }

",<java><android><imageview>,16/01/02 14:00,LQ_EDIT
34566724,Precision issues with dlmwrite / dlmread,"<p>I recently discovered, quite harshly, that Matlab's <code>dlmread</code> and <code>dlmwrite</code> don't store numerical values at <code>double</code> accuracy. It effects my code, and I need to store big arrays with more precision.</p>

<p>A (not) working example : </p>

<pre><code>pi1 = pi;
dlmwrite('pi',pi1);
pi2 = dlmread('pi');
pi1-pi2

ans =

-7.3464e-06
</code></pre>

<p>While I'd expect machine-error answer, of 10^-14 accuracy.</p>

<p>I'd much rather keep using a simple function as <code>dlmwrite</code>, but I will consider other solutions.</p>

<p>Thanks</p>
",<matlab><double><precision><writefile>,16/01/02 14:03,LQ_CLOSE
34566806,Why use contextlib.suppress as opposed to try/except with pass?,"<p>Why would one use <a href=""https://docs.python.org/3/library/contextlib.html#contextlib.suppress""><code>contextlib.suppress</code></a> to suppress an exception, instead of <code>try</code>/<code>except</code> with a <code>pass</code>?</p>

<p>There is no difference in the amount of characters between these two methods (if anything, <code>suppress</code> has more characters), and even though code is often counted in LOC instead of characters, <code>suppress</code> also seems to be much slower than <code>try</code>/<code>except</code> in both cases, when an error is raised and when it's not:</p>

<pre><code>Python 3.5.0 (v3.5.0:374f501f4567, Sep 13 2015, 02:27:37) [MSC v.1900 64 bit (AMD64)] on win32
Type ""copyright"", ""credits"" or ""license()"" for more information.
&gt;&gt;&gt; from timeit import timeit
&gt;&gt;&gt; # With an error
&gt;&gt;&gt; timeit(""""""with suppress(ValueError):
    x = int('a')"""""", setup=""from contextlib import suppress"")
1.9571568971892543
&gt;&gt;&gt; timeit(""""""try:
    x = int('a')
except ValueError:
    pass"""""")
1.0758466499161656
&gt;&gt;&gt; # With no error
&gt;&gt;&gt; timeit(""""""with suppress(ValueError):
    x = int(3)"""""", setup=""from contextlib import suppress"")
0.7513525708063895
&gt;&gt;&gt; timeit(""""""try:
    x = int(3)
except ValueError:
    pass"""""")
0.10141028937128027
&gt;&gt;&gt; 
</code></pre>
",<python><python-3.x>,16/01/02 14:13,HQ
34566901,"In Android Studio 2.0, Cannot find local variable of method in debug mode","<p>After Updating the android version 1.5 to 2.0 Preview4. Android studio Debugger unable to find the local variable defined in method definition. For reference, find the below screenshot.</p>

<p><a href=""https://i.stack.imgur.com/U971h.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/U971h.png"" alt=""enter image description here""></a></p>
",<android><android-studio><gradle>,16/01/02 14:23,HQ
34566903,reading data from serial port c#,"I'm trying to read char from port. writing to the port works perfectly, reading - not so much.
here is my code:

           private void Com_Port_DataReceived(object sender, System.IO.Ports.SerialDataReceivedEventArgs e)
        {
            char val;
            try
            {
                val = Convert.ToChar(Com_Port.ReadByte()); // get the new byte from port
                
                label6.Text = Convert.ToString(val);

            }
            catch (Exception) { }
        }
cracking my head over it for the past 4 hours.",<c#><serial-port>,16/01/02 14:23,LQ_EDIT
34566999,Cannot resolve symbol 'RequestQueue',"<p>I am new to android studio and volley library so please bear with me.</p>

<p>I've added volley library by GitHub and then and added this line to build gradle file: compile 'com.android.support:appcompat-v7:23.0.1'</p>

<p>And now I am trying some tutorials about request and response from api, but for some reason I cannot make an instance of RequestQueue why? 
I am using Android 4.0.3 IceCreamSandwish</p>

<p>Thank you</p>
",<android><android-studio><android-volley>,16/01/02 14:32,HQ
34567027,Shell script to mail script output in table format,"<p>I am new to shell script. I need your help on below scenario.</p>

<p>Script: wc file1 file2 file3 file4</p>

<pre><code>results :
1488 2977 2248 file1
123  345 657 file2
123 896 456 file3
567 987 124 file4
</code></pre>

<p>Now I need to mail this result in below format with header name</p>

<p>Here,2nd column is always default value.</p>

<pre><code>Filename  Destname rowcount  bytesize
file1     default  1488    2248
file2     default  123     657
file3     default  123     456
file4     default  567     124
</code></pre>

<p>Please some one help me to write this script.</p>
",<linux><bash><shell>,16/01/02 14:34,LQ_CLOSE
34567743,Duplicate file is getting created in linux,"<p>I created a file called <code>file2.txt</code> in Linux, opened it in text editor and saved it. When I closed the text editor I see two files <code>file2.txt</code> and <code>file2.txt~</code></p>

<p>I guess <code>file2.txt~</code> is temporary file created when I am editing the <code>file2.txt</code> but it should get removed when I finished saving and closed text editor.</p>
",<linux>,16/01/02 15:54,LQ_CLOSE
