Id,Title,Body,Tags,CreationDate,Y,MergedText,ProcessedText
34770482,How do I compile a GitHub project?,"<p>I've tried for few hours.. and failed. i can't seem to get it to work. ( in NetBeans)</p>

<p>I've added libraries that creator pointed out, source and nbproject - I get errors.</p>

<p>Can someone tell me what to do step by step? Thank you in advance.</p>

<p>LINK TO GITHUB: <a href=""https://github.com/lucidexploration/JonBot-NG"" rel=""nofollow"">https://github.com/lucidexploration/JonBot-NG</a></p>

<p>(   i've tried adding it - I downloaded the zip from github then I created new project in netbeams (selected as just Java) then I went to ""files"" tab and dragged and dropped down src folder from zip i downloaded from GitHub then nbproject and the rest. I've got an JAVADOC error. )</p>
",<java>,16/01/13 15:24,LQ_CLOSE,"<java>, How do I compile a GitHub project?, <p>I've tried for few hours.. and failed. i can't seem to get it to work. ( in NetBeans)</p>

<p>I've added libraries that creator pointed out, source and nbproject - I get errors.</p>

<p>Can someone tell me what to do step by step? Thank you in advance.</p>

<p>LINK TO GITHUB: <a href=""https://github.com/lucidexploration/JonBot-NG"" rel=""nofollow"">https://github.com/lucidexploration/JonBot-NG</a></p>

<p>(   i've tried adding it - I downloaded the zip from github then I created new project in netbeams (selected as just Java) then I went to ""files"" tab and dragged and dropped down src folder from zip i downloaded from GitHub then nbproject and the rest. I've got an JAVADOC error. )</p>
","<cava>, compel github project?, <p>i'v try hours.. failed. can't seem get work. ( netbeans)</p> <p>i'v ad library creator point out, source project - get errors.</p> <p>can someone tell step step? thank advance.</p> <p>link github: <a he=""http://github.com/lucidexploration/junot-no"" red=""follow"">http://github.com/lucidexploration/junot-no</a></p> <p>( i'v try ad - download zip github great new project netbeam (select cava) went ""files"" tax drag drop sac older zip download github project rest. i'v got javadoc error. )</p>"
34770675,How do I save a text file into an array?,"<p>This is how I print out the text file</p>

<pre><code>FILE *file;
char array[200];

file = fopen(""test.txt"", ""r"");

fread(array,1, 200, file);
printf(""\n%s"", array);
fclose(file);
</code></pre>

<p>Instead I want to save the text file rows to an array so i can print out the text file with the array.</p>

<p>I can only use those fopen,fprintf,fwrite,fscanf,fread,fseek,fclose. Not fget.</p>

<p>How do i save the text file lines to an array?</p>
",<c>,16/01/13 15:33,LQ_CLOSE,"<c>, How do I save a text file into an array?, <p>This is how I print out the text file</p>

<pre><code>FILE *file;
char array[200];

file = fopen(""test.txt"", ""r"");

fread(array,1, 200, file);
printf(""\n%s"", array);
fclose(file);
</code></pre>

<p>Instead I want to save the text file rows to an array so i can print out the text file with the array.</p>

<p>I can only use those fopen,fprintf,fwrite,fscanf,fread,fseek,fclose. Not fget.</p>

<p>How do i save the text file lines to an array?</p>
","<c>, save text file array?, <p>the print text file</p> <pre><code>fig *file; chair array[200]; file = open(""test.txt"", ""r""); read(array,1, 200, file); print(""\n%s"", array); close(file); </code></pre> <p>instead want save text file row array print text file array.</p> <p>i use open,print,write,scarf,read,seek,close. get.</p> <p>how save text file line array?</p>"
34770720,Broadcast a dictionary to rdd in PySpark,"<p>I am just getting the hang of Spark, and I have function that needs to be mapped to an <code>rdd</code>, but uses a global dictionary:</p>

<pre><code>from pyspark import SparkContext

sc = SparkContext('local[*]', 'pyspark')

my_dict = {""a"": 1, ""b"": 2, ""c"": 3, ""d"": 4} # at no point will be modified
my_list = [""a"", ""d"", ""c"", ""b""]

def my_func(letter):
    return my_dict[letter]

my_list_rdd = sc.parallelize(my_list)

result = my_list_rdd.map(lambda x: my_func(x)).collect()

print result
</code></pre>

<p>The above gives the expected result; however, I am really not sure about my use of the global variable <code>my_dict</code>. It seems that a copy of the dictionary is made with every partition. And it just does not feel right..</p>

<p>It looked like <a href=""http://spark.apache.org/docs/latest/programming-guide.html#broadcast-variables"">broadcast</a> is what I am looking for. However, when I try to use it:</p>

<pre><code>my_dict_bc = sc.broadcast(my_dict)

def my_func(letter):
    return my_dict_bc[letter] 
</code></pre>

<p>I get the following error:</p>

<pre><code>TypeError: 'Broadcast' object has no attribute '__getitem__
</code></pre>

<p>This seems to imply that I cannot broadcast a dictionary.</p>

<p>My question: If I have a function that uses a global dictionary, that needs to be mapped to <code>rdd</code>, what is the proper way to do it?</p>

<p>My example is very simple, but in reality <code>my_dict</code> and <code>my_list</code> are much larger, and <code>my_func</code> is more complicated.</p>
",<apache-spark><pyspark>,16/01/13 15:35,HQ,"<apache-spark><pyspark>, Broadcast a dictionary to rdd in PySpark, <p>I am just getting the hang of Spark, and I have function that needs to be mapped to an <code>rdd</code>, but uses a global dictionary:</p>

<pre><code>from pyspark import SparkContext

sc = SparkContext('local[*]', 'pyspark')

my_dict = {""a"": 1, ""b"": 2, ""c"": 3, ""d"": 4} # at no point will be modified
my_list = [""a"", ""d"", ""c"", ""b""]

def my_func(letter):
    return my_dict[letter]

my_list_rdd = sc.parallelize(my_list)

result = my_list_rdd.map(lambda x: my_func(x)).collect()

print result
</code></pre>

<p>The above gives the expected result; however, I am really not sure about my use of the global variable <code>my_dict</code>. It seems that a copy of the dictionary is made with every partition. And it just does not feel right..</p>

<p>It looked like <a href=""http://spark.apache.org/docs/latest/programming-guide.html#broadcast-variables"">broadcast</a> is what I am looking for. However, when I try to use it:</p>

<pre><code>my_dict_bc = sc.broadcast(my_dict)

def my_func(letter):
    return my_dict_bc[letter] 
</code></pre>

<p>I get the following error:</p>

<pre><code>TypeError: 'Broadcast' object has no attribute '__getitem__
</code></pre>

<p>This seems to imply that I cannot broadcast a dictionary.</p>

<p>My question: If I have a function that uses a global dictionary, that needs to be mapped to <code>rdd</code>, what is the proper way to do it?</p>

<p>My example is very simple, but in reality <code>my_dict</code> and <code>my_list</code> are much larger, and <code>my_func</code> is more complicated.</p>
","<apache-spark><spark>, broadcast dictionary red spark, <p>i get hang spark, function need map <code>red</code>, use global dictionary:</p> <pre><code>from spark import sparkcontext s = sparkcontext('local[*]', 'spark') my_dict = {""a"": 1, ""b"": 2, ""c"": 3, ""d"": 4} # point modify my_list = [""a"", ""d"", ""c"", ""b""] def my_func(letter): return my_dict[letter] my_list_rdd = s.parallelize(my_list) result = my_list_rdd.map(labia x: my_func(x)).collect() print result </code></pre> <p>the give expect result; however, really sure use global variable <code>my_dict</code>. seem copy dictionary made every partition. feel right..</p> <p>it look like <a he=""http://spark.apache.org/docs/latest/programming-guide.html#broadcast-variable"">broadcast</a> look for. however, try use it:</p> <pre><code>my_dict_bc = s.broadcast(my_dict) def my_func(letter): return my_dict_bc[letter] </code></pre> <p>i get follow error:</p> <pre><code>typeerror: 'broadcast' object attribute '__getitem__ </code></pre> <p>the seem imply cannot broadcast dictionary.</p> <p>mi question: function use global dictionary, need map <code>red</code>, proper way it?</p> <p>mi example simple, reality <code>my_dict</code> <code>my_list</code> much larger, <code>my_func</code> complicated.</p>"
34771128,Is there something similar to NEGATIVE_INFINITY in php?,"<p>I love the negative infinity value in javascript, I think it's useful and clean in many case to use it but couldn't find something similar in PHP, does it exists?</p>
",<php>,16/01/13 15:52,HQ,"<php>, Is there something similar to NEGATIVE_INFINITY in php?, <p>I love the negative infinity value in javascript, I think it's useful and clean in many case to use it but couldn't find something similar in PHP, does it exists?</p>
","<pp>, cometh similar negative_infin pp?, <p>i love new enfin value javascript, think use clean man case use find cometh similar pp, exists?</p>"
34771255,Where should the android service calls and calls to GoogleAPIClient be written while using MVP pattern in android?,"<p>I am trying to implement <strong>MVP pattern</strong> in my android project by referring to this link : <a href=""https://github.com/jpotts18/android-mvp"" rel=""noreferrer"">https://github.com/jpotts18/android-mvp</a></p>

<p>I have successfully implemented the <strong>view / presenter / interactor</strong> classes. I am not clear on </p>

<ul>
<li><strong>Where to put the <code>service</code> call code?</strong></li>
</ul>

<blockquote>
  <p>Since i cannot get the context inside the presenter or interactor
  class, I am not able to put the <code>service</code> call there</p>
</blockquote>

<ul>
<li><strong>Where to implement the <code>GoogleApiClient</code> class?</strong></li>
</ul>

<blockquote>
  <p>Since <code>GoogleApiClient</code> also requires context to run, it also cannot be
  implemented inside the presenter or interactor without a context</p>
</blockquote>
",<android><design-patterns><android-service><mvp><android-googleapiclient>,16/01/13 15:57,HQ,"<android><design-patterns><android-service><mvp><android-googleapiclient>, Where should the android service calls and calls to GoogleAPIClient be written while using MVP pattern in android?, <p>I am trying to implement <strong>MVP pattern</strong> in my android project by referring to this link : <a href=""https://github.com/jpotts18/android-mvp"" rel=""noreferrer"">https://github.com/jpotts18/android-mvp</a></p>

<p>I have successfully implemented the <strong>view / presenter / interactor</strong> classes. I am not clear on </p>

<ul>
<li><strong>Where to put the <code>service</code> call code?</strong></li>
</ul>

<blockquote>
  <p>Since i cannot get the context inside the presenter or interactor
  class, I am not able to put the <code>service</code> call there</p>
</blockquote>

<ul>
<li><strong>Where to implement the <code>GoogleApiClient</code> class?</strong></li>
</ul>

<blockquote>
  <p>Since <code>GoogleApiClient</code> also requires context to run, it also cannot be
  implemented inside the presenter or interactor without a context</p>
</blockquote>
","<andros><design-patterns><andros-service><map><andros-googleapiclient>, andros service call call googleapicli written use map pattern andros?, <p>i try implement <strong>map pattern</strong> andros project refer link : <a he=""http://github.com/jpotts18/andros-map"" red=""noreferrer"">http://github.com/jpotts18/andros-map</a></p> <p>i success implement <strong>view / present / interaction</strong> classes. clear </p> <up> <li><strong>her put <code>service</code> call code?</strong></li> </up> <blockquote> <p>since cannot get context inside present interaction class, all put <code>service</code> call there</p> </blockquote> <up> <li><strong>her implement <code>googleapiclient</code> class?</strong></li> </up> <blockquote> <p>since <code>googleapiclient</code> also require context run, also cannot implement inside present interaction without context</p> </blockquote>"
34771256,How does Pandas to_sql determine what dataframe column is placed into what database field?,"<p>I'm currently using Pandas to_sql in order to place a large dataframe into an SQL database. I'm using sqlalchemy in order to connect with the database and part of that process is defining the columns of the database tables.</p>

<p>My question is, when I'm running to_sql on a dataframe, how does it know what column from the dataframe goes into what field in the database? Is it looking at column names in the dataframe and looking for the same fields in the database? Is it the order that the variables are in?</p>

<p>Here's some example code to facilitate discussion:</p>

<pre><code>engine = create_engine('sqlite:///store_data.db')
meta = MetaData()

table_pop = Table('xrf_str_geo_ta4_1511', meta, 
    Column('TDLINX',Integer, nullable=True, index=True),
    Column('GEO_ID',Integer, nullable=True),
    Column('PERCINCL', Numeric, nullable=True)
)

meta.create_all(engine)

for df in pd.read_csv(file, chunksize=50000, iterator=True, encoding='utf-8', sep=',')
    df.to_sql('table_name', engine, flavor='sqlite', if_exists='append', index=index)
</code></pre>

<p>The dataframe in question has 3 columns TDLINX, GEO_ID, and PERCINCL</p>
",<python><database><pandas><sqlite><sqlalchemy>,16/01/13 15:57,HQ,"<python><database><pandas><sqlite><sqlalchemy>, How does Pandas to_sql determine what dataframe column is placed into what database field?, <p>I'm currently using Pandas to_sql in order to place a large dataframe into an SQL database. I'm using sqlalchemy in order to connect with the database and part of that process is defining the columns of the database tables.</p>

<p>My question is, when I'm running to_sql on a dataframe, how does it know what column from the dataframe goes into what field in the database? Is it looking at column names in the dataframe and looking for the same fields in the database? Is it the order that the variables are in?</p>

<p>Here's some example code to facilitate discussion:</p>

<pre><code>engine = create_engine('sqlite:///store_data.db')
meta = MetaData()

table_pop = Table('xrf_str_geo_ta4_1511', meta, 
    Column('TDLINX',Integer, nullable=True, index=True),
    Column('GEO_ID',Integer, nullable=True),
    Column('PERCINCL', Numeric, nullable=True)
)

meta.create_all(engine)

for df in pd.read_csv(file, chunksize=50000, iterator=True, encoding='utf-8', sep=',')
    df.to_sql('table_name', engine, flavor='sqlite', if_exists='append', index=index)
</code></pre>

<p>The dataframe in question has 3 columns TDLINX, GEO_ID, and PERCINCL</p>
","<patron><database><hands><quite><sqlalchemy>, and tonsil determine datafram column place database field?, <p>i'm current use and tonsil order place large datafram sal database. i'm use sqlalchemi order connect database part process define column database tables.</p> <p>mi question is, i'm run tonsil dataframe, know column datafram go field database? look column name datafram look field database? order variable in?</p> <p>here' example code facility discussion:</p> <pre><code>engine = create_engine('quite:///store_data.do') met = metadata() tabletop = table('xrf_str_geo_ta4_1511', met, column('tiling',inter, syllable=true, index=true), column('geo_id',inter, syllable=true), column('percincl', numerical, syllable=true) ) met.create_all(engine) of pp.read_csv(file, chunksize=50000, operator=true, encoding='utf-8', see=',') of.tonsil('table_name', engine, flavor='quite', if_exists='happened', index=index) </code></pre> <p>the datafram question 3 column tiling, geo_id, percincl</p>"
34772109,What does (void (^)(BOOL supported)) mean?,"<p>as I am working myself into some new code, I came across a thing, where I couldnt find any explanation for in the web so far. So hopefully you can give me one.</p>

<p>I have this method signature in Objective-C code:</p>

<pre><code>-(void) supportsUrl: (NSString*) url callback:(void (^)(BOOL supported)) callback;
</code></pre>

<p>Can someone please tell me what it is about in the last parameter?</p>

<p>Thanks a lot!</p>
",<objective-c>,16/01/13 16:36,LQ_CLOSE,"<objective-c>, What does (void (^)(BOOL supported)) mean?, <p>as I am working myself into some new code, I came across a thing, where I couldnt find any explanation for in the web so far. So hopefully you can give me one.</p>

<p>I have this method signature in Objective-C code:</p>

<pre><code>-(void) supportsUrl: (NSString*) url callback:(void (^)(BOOL supported)) callback;
</code></pre>

<p>Can someone please tell me what it is about in the last parameter?</p>

<p>Thanks a lot!</p>
","<objective-c>, (void (^)(book supported)) mean?, <p>a work new code, came across thing, couldn find explain web far. hope give one.</p> <p>i method signature objective-c code:</p> <pre><code>-(void) supportsurl: (string*) curl callback:(void (^)(book supported)) callback; </code></pre> <p>can someone pleas tell last parameter?</p> <p>thank lot!</p>"
34772259,C++ sort() function for sorting strings,"<p><br>
Some days ago I wanted to use c++ <code>sort()</code> function to sort an array of strings which the total size, but I had a problem!<br>
Does this function use the same algorithm for sorting numbers array and strings array?
And if we use it to sort an array of strings which the total size of them is less than 100,000 characters, would it work in less than 1 second(in the worst case)?</p>
",<c++><string><sorting>,16/01/13 16:42,LQ_CLOSE,"<c++><string><sorting>, C++ sort() function for sorting strings, <p><br>
Some days ago I wanted to use c++ <code>sort()</code> function to sort an array of strings which the total size, but I had a problem!<br>
Does this function use the same algorithm for sorting numbers array and strings array?
And if we use it to sort an array of strings which the total size of them is less than 100,000 characters, would it work in less than 1 second(in the worst case)?</p>
","<c++><string><sorting>, c++ sort() function sort strings, <p><br> day ago want use c++ <code>sort()</code> function sort array string total size, problem!<br> function use algorithm sort number array string array? use sort array string total size less 100,000 characters, would work less 1 second(in worst case)?</p>"
34772494,RxSwift minimal Observable.create example,"<p>Currently I am trying to get RxSwift working. And I want to create a custom Observable. But I think I am doing something wrong. </p>

<p>I have distilled what I do to this minimal sample:</p>

<pre><code>import Foundation
import RxSwift

class Example
{

    let exampleObservable : Observable&lt;String&gt; = Observable.create { (observer) in
        observer.on(.Next(""hello""))
        observer.on(.Completed)

        return AnonymousDisposable { }
    }

    let exampleObserver : AnyObserver&lt;String&gt;?

    func run()
    {
        self.exampleObserver = exampleObservable.subscribeNext({ (text) -&gt; Void in
            print(text)
        })  
    }

}

let ex = Example()
ex.run()
</code></pre>

<p>Is this correct? In the run method, the subscribeNext method is autocompleted that way by XCode.</p>

<p><a href=""https://i.stack.imgur.com/kMKjb.png""><img src=""https://i.stack.imgur.com/kMKjb.png"" alt=""Example""></a></p>

<p>But when I run it I get the following compilation error: </p>

<pre><code>Cannot Invoke 'substribeNext' with an argument list of type ((String) -&gt; Void)
</code></pre>
",<swift><rx-swift>,16/01/13 16:53,HQ,"<swift><rx-swift>, RxSwift minimal Observable.create example, <p>Currently I am trying to get RxSwift working. And I want to create a custom Observable. But I think I am doing something wrong. </p>

<p>I have distilled what I do to this minimal sample:</p>

<pre><code>import Foundation
import RxSwift

class Example
{

    let exampleObservable : Observable&lt;String&gt; = Observable.create { (observer) in
        observer.on(.Next(""hello""))
        observer.on(.Completed)

        return AnonymousDisposable { }
    }

    let exampleObserver : AnyObserver&lt;String&gt;?

    func run()
    {
        self.exampleObserver = exampleObservable.subscribeNext({ (text) -&gt; Void in
            print(text)
        })  
    }

}

let ex = Example()
ex.run()
</code></pre>

<p>Is this correct? In the run method, the subscribeNext method is autocompleted that way by XCode.</p>

<p><a href=""https://i.stack.imgur.com/kMKjb.png""><img src=""https://i.stack.imgur.com/kMKjb.png"" alt=""Example""></a></p>

<p>But when I run it I get the following compilation error: </p>

<pre><code>Cannot Invoke 'substribeNext' with an argument list of type ((String) -&gt; Void)
</code></pre>
","<swift><re-swift>, swift minims observance.or example, <p>current try get swift working. want great custom observance. think cometh wrong. </p> <p>i distal minims sample:</p> <pre><code>import found import swift class example { let exampleobserv : observance&it;string&it; = observance.or { (observer) observer.on(.next(""hello"")) observer.on(.completed) return anonymousdispos { } } let exampleobserv : anyobserver&it;string&it;? fun run() { self.exampleobserv = exampleobservable.subscribenext({ (text) -&it; void print(text) }) } } let ex = example() ex.run() </code></pre> <p>i correct? run method, subscribenext method autocomplet way code.</p> <p><a he=""http://i.stick.incur.com/kmkjb.pig""><ing sac=""http://i.stick.incur.com/kmkjb.pig"" at=""example""></a></p> <p>but run get follow compel error: </p> <pre><code>cannot invoke 'substribenext' argument list type ((string) -&it; void) </code></pre>"
34774032,How to Trim leading and trailing tab spaces in MSSQL query,"<p>I have data which has leading and trailing spaces in the string. when storing that data in database I want to trim the space in query itself before storing into DB.</p>

<p>Normal spaces are trimming properly with RTRIM and LTRIM function but if a string contains tab space,its not trimming the tab space from the input string.</p>

<p>Can anyone help me to get the string with trimmed with tab space from leading and trailing.</p>
",<sql><sql-server><sql-server-2005>,16/01/13 18:11,HQ,"<sql><sql-server><sql-server-2005>, How to Trim leading and trailing tab spaces in MSSQL query, <p>I have data which has leading and trailing spaces in the string. when storing that data in database I want to trim the space in query itself before storing into DB.</p>

<p>Normal spaces are trimming properly with RTRIM and LTRIM function but if a string contains tab space,its not trimming the tab space from the input string.</p>

<p>Can anyone help me to get the string with trimmed with tab space from leading and trailing.</p>
","<sal><sal-server><sal-server-2005>, trim lead trail tax space mssql query, <p>i data lead trail space string. store data database want trim space query store do.</p> <p>normal space trim properly trim trim function string contain tax space,it trim tax space input string.</p> <p>can anyone help get string trim tax space lead trailing.</p>"
