Id,Title,Body,Tags,CreationDate,Y
34770482,How do I compile a GitHub project?,"<p>I've tried for few hours.. and failed. i can't seem to get it to work. ( in NetBeans)</p>

<p>I've added libraries that creator pointed out, source and nbproject - I get errors.</p>

<p>Can someone tell me what to do step by step? Thank you in advance.</p>

<p>LINK TO GITHUB: <a href=""https://github.com/lucidexploration/JonBot-NG"" rel=""nofollow"">https://github.com/lucidexploration/JonBot-NG</a></p>

<p>(   i've tried adding it - I downloaded the zip from github then I created new project in netbeams (selected as just Java) then I went to ""files"" tab and dragged and dropped down src folder from zip i downloaded from GitHub then nbproject and the rest. I've got an JAVADOC error. )</p>
",<java>,16/01/13 15:24,LQ_CLOSE
34770675,How do I save a text file into an array?,"<p>This is how I print out the text file</p>

<pre><code>FILE *file;
char array[200];

file = fopen(""test.txt"", ""r"");

fread(array,1, 200, file);
printf(""\n%s"", array);
fclose(file);
</code></pre>

<p>Instead I want to save the text file rows to an array so i can print out the text file with the array.</p>

<p>I can only use those fopen,fprintf,fwrite,fscanf,fread,fseek,fclose. Not fget.</p>

<p>How do i save the text file lines to an array?</p>
",<c>,16/01/13 15:33,LQ_CLOSE
34770720,Broadcast a dictionary to rdd in PySpark,"<p>I am just getting the hang of Spark, and I have function that needs to be mapped to an <code>rdd</code>, but uses a global dictionary:</p>

<pre><code>from pyspark import SparkContext

sc = SparkContext('local[*]', 'pyspark')

my_dict = {""a"": 1, ""b"": 2, ""c"": 3, ""d"": 4} # at no point will be modified
my_list = [""a"", ""d"", ""c"", ""b""]

def my_func(letter):
    return my_dict[letter]

my_list_rdd = sc.parallelize(my_list)

result = my_list_rdd.map(lambda x: my_func(x)).collect()

print result
</code></pre>

<p>The above gives the expected result; however, I am really not sure about my use of the global variable <code>my_dict</code>. It seems that a copy of the dictionary is made with every partition. And it just does not feel right..</p>

<p>It looked like <a href=""http://spark.apache.org/docs/latest/programming-guide.html#broadcast-variables"">broadcast</a> is what I am looking for. However, when I try to use it:</p>

<pre><code>my_dict_bc = sc.broadcast(my_dict)

def my_func(letter):
    return my_dict_bc[letter] 
</code></pre>

<p>I get the following error:</p>

<pre><code>TypeError: 'Broadcast' object has no attribute '__getitem__
</code></pre>

<p>This seems to imply that I cannot broadcast a dictionary.</p>

<p>My question: If I have a function that uses a global dictionary, that needs to be mapped to <code>rdd</code>, what is the proper way to do it?</p>

<p>My example is very simple, but in reality <code>my_dict</code> and <code>my_list</code> are much larger, and <code>my_func</code> is more complicated.</p>
",<apache-spark><pyspark>,16/01/13 15:35,HQ
34771128,Is there something similar to NEGATIVE_INFINITY in php?,"<p>I love the negative infinity value in javascript, I think it's useful and clean in many case to use it but couldn't find something similar in PHP, does it exists?</p>
",<php>,16/01/13 15:52,HQ
34771255,Where should the android service calls and calls to GoogleAPIClient be written while using MVP pattern in android?,"<p>I am trying to implement <strong>MVP pattern</strong> in my android project by referring to this link : <a href=""https://github.com/jpotts18/android-mvp"" rel=""noreferrer"">https://github.com/jpotts18/android-mvp</a></p>

<p>I have successfully implemented the <strong>view / presenter / interactor</strong> classes. I am not clear on </p>

<ul>
<li><strong>Where to put the <code>service</code> call code?</strong></li>
</ul>

<blockquote>
  <p>Since i cannot get the context inside the presenter or interactor
  class, I am not able to put the <code>service</code> call there</p>
</blockquote>

<ul>
<li><strong>Where to implement the <code>GoogleApiClient</code> class?</strong></li>
</ul>

<blockquote>
  <p>Since <code>GoogleApiClient</code> also requires context to run, it also cannot be
  implemented inside the presenter or interactor without a context</p>
</blockquote>
",<android><design-patterns><android-service><mvp><android-googleapiclient>,16/01/13 15:57,HQ
34771256,How does Pandas to_sql determine what dataframe column is placed into what database field?,"<p>I'm currently using Pandas to_sql in order to place a large dataframe into an SQL database. I'm using sqlalchemy in order to connect with the database and part of that process is defining the columns of the database tables.</p>

<p>My question is, when I'm running to_sql on a dataframe, how does it know what column from the dataframe goes into what field in the database? Is it looking at column names in the dataframe and looking for the same fields in the database? Is it the order that the variables are in?</p>

<p>Here's some example code to facilitate discussion:</p>

<pre><code>engine = create_engine('sqlite:///store_data.db')
meta = MetaData()

table_pop = Table('xrf_str_geo_ta4_1511', meta, 
    Column('TDLINX',Integer, nullable=True, index=True),
    Column('GEO_ID',Integer, nullable=True),
    Column('PERCINCL', Numeric, nullable=True)
)

meta.create_all(engine)

for df in pd.read_csv(file, chunksize=50000, iterator=True, encoding='utf-8', sep=',')
    df.to_sql('table_name', engine, flavor='sqlite', if_exists='append', index=index)
</code></pre>

<p>The dataframe in question has 3 columns TDLINX, GEO_ID, and PERCINCL</p>
",<python><database><pandas><sqlite><sqlalchemy>,16/01/13 15:57,HQ
34772109,What does (void (^)(BOOL supported)) mean?,"<p>as I am working myself into some new code, I came across a thing, where I couldnt find any explanation for in the web so far. So hopefully you can give me one.</p>

<p>I have this method signature in Objective-C code:</p>

<pre><code>-(void) supportsUrl: (NSString*) url callback:(void (^)(BOOL supported)) callback;
</code></pre>

<p>Can someone please tell me what it is about in the last parameter?</p>

<p>Thanks a lot!</p>
",<objective-c>,16/01/13 16:36,LQ_CLOSE
34772259,C++ sort() function for sorting strings,"<p><br>
Some days ago I wanted to use c++ <code>sort()</code> function to sort an array of strings which the total size, but I had a problem!<br>
Does this function use the same algorithm for sorting numbers array and strings array?
And if we use it to sort an array of strings which the total size of them is less than 100,000 characters, would it work in less than 1 second(in the worst case)?</p>
",<c++><string><sorting>,16/01/13 16:42,LQ_CLOSE
34772494,RxSwift minimal Observable.create example,"<p>Currently I am trying to get RxSwift working. And I want to create a custom Observable. But I think I am doing something wrong. </p>

<p>I have distilled what I do to this minimal sample:</p>

<pre><code>import Foundation
import RxSwift

class Example
{

    let exampleObservable : Observable&lt;String&gt; = Observable.create { (observer) in
        observer.on(.Next(""hello""))
        observer.on(.Completed)

        return AnonymousDisposable { }
    }

    let exampleObserver : AnyObserver&lt;String&gt;?

    func run()
    {
        self.exampleObserver = exampleObservable.subscribeNext({ (text) -&gt; Void in
            print(text)
        })  
    }

}

let ex = Example()
ex.run()
</code></pre>

<p>Is this correct? In the run method, the subscribeNext method is autocompleted that way by XCode.</p>

<p><a href=""https://i.stack.imgur.com/kMKjb.png""><img src=""https://i.stack.imgur.com/kMKjb.png"" alt=""Example""></a></p>

<p>But when I run it I get the following compilation error: </p>

<pre><code>Cannot Invoke 'substribeNext' with an argument list of type ((String) -&gt; Void)
</code></pre>
",<swift><rx-swift>,16/01/13 16:53,HQ
34774032,How to Trim leading and trailing tab spaces in MSSQL query,"<p>I have data which has leading and trailing spaces in the string. when storing that data in database I want to trim the space in query itself before storing into DB.</p>

<p>Normal spaces are trimming properly with RTRIM and LTRIM function but if a string contains tab space,its not trimming the tab space from the input string.</p>

<p>Can anyone help me to get the string with trimmed with tab space from leading and trailing.</p>
",<sql><sql-server><sql-server-2005>,16/01/13 18:11,HQ
