Id,Title,Body,Tags,CreationDate,Y,MergedText,ProcessedText
34703349,merge sort infinite recursion,"I'm learning Ruby and algorithms at the current moment an would like some guidance in solving this issue that has arise. I haven't started the merge process yet. So far I've only focused on dividing the array over and over again until only 1 number is left in the array. Below is my code showing how I implemented this so far. My problem is the loop will not break and I'm unsure why. I'm hoping someone can point me in the right direction as to what I'm missing. I'm also open to resources to help me solve this problem better.

    def mergesort(list)
	mid = list.length / 2
	left = list[0, mid]
	right = list[mid, list.size]

	until left.size <= 1 || right.size <= 1 do
		test(mergesort(left), mergesort(right))
	end

	print left
	print right

	def test(left, right)
		sorted = []

		left.length / 2
		right.length / 2

		# print sorted
	end
end",<ruby><algorithm><mergesort>,16/01/10 8:02,LQ_EDIT,"<ruby><algorithm><mergesort>, merge sort infinite recursion, I'm learning Ruby and algorithms at the current moment an would like some guidance in solving this issue that has arise. I haven't started the merge process yet. So far I've only focused on dividing the array over and over again until only 1 number is left in the array. Below is my code showing how I implemented this so far. My problem is the loop will not break and I'm unsure why. I'm hoping someone can point me in the right direction as to what I'm missing. I'm also open to resources to help me solve this problem better.

    def mergesort(list)
	mid = list.length / 2
	left = list[0, mid]
	right = list[mid, list.size]

	until left.size <= 1 || right.size <= 1 do
		test(mergesort(left), mergesort(right))
	end

	print left
	print right

	def test(left, right)
		sorted = []

		left.length / 2
		right.length / 2

		# print sorted
	end
end","<ruby><algorithm><mergesort>, berg sort infinite repulsion, i'm learn ruby algorithm current moment would like guidance sole issue arise. start berg process yet. far i'v focus livid array 1 number left array. code show implement far. problem loop break i'm under why. i'm hope someone point right direct i'm missing. i'm also open resource help sole problem better. def mergesort(list) mid = list.length / 2 left = list[0, mid] right = list[mid, list.size] left.size <= 1 || right.size <= 1 test(mergesort(left), mergesort(right)) end print left print right def test(left, right) sort = [] left.length / 2 right.length / 2 # print sort end end"
34703609,How to find difference in hours between dates in R,"<p>I have the following dataframe (DF1):</p>

<pre><code>Date             Value   
29/12/2014 8:00  24.940   
29/12/2014 9:00  24.960   
29/12/2014 11:00 25.020 
</code></pre>

<p>I would like to add a new column for DF1$DIFF, where it contains the difference in values between each line's Date (including hours) to its above Date. So that the required results will be:</p>

<pre><code>Date             Value   Diff
29/12/2014 8:00  24.940   
29/12/2014 9:00  24.960    1
29/12/2014 11:00 25.020    2
</code></pre>

<p>I tried to use the as.date function, however, I get the difference in dates only: </p>

<pre><code>&gt; as.Date(""2009-10-01 10:00"")- as.Date(""2009-10-01 9:00"")
Time difference of 0 days
</code></pre>
",<r><as.date>,16/01/10 8:42,LQ_CLOSE,"<r><as.date>, How to find difference in hours between dates in R, <p>I have the following dataframe (DF1):</p>

<pre><code>Date             Value   
29/12/2014 8:00  24.940   
29/12/2014 9:00  24.960   
29/12/2014 11:00 25.020 
</code></pre>

<p>I would like to add a new column for DF1$DIFF, where it contains the difference in values between each line's Date (including hours) to its above Date. So that the required results will be:</p>

<pre><code>Date             Value   Diff
29/12/2014 8:00  24.940   
29/12/2014 9:00  24.960    1
29/12/2014 11:00 25.020    2
</code></pre>

<p>I tried to use the as.date function, however, I get the difference in dates only: </p>

<pre><code>&gt; as.Date(""2009-10-01 10:00"")- as.Date(""2009-10-01 9:00"")
Time difference of 0 days
</code></pre>
","<r><as.date>, find differ hour date r, <p>i follow datafram (of):</p> <pre><code>d value 29/12/2014 8:00 24.940 29/12/2014 9:00 24.960 29/12/2014 11:00 25.020 </code></pre> <p>i would like add new column of$if, contain differ value line' date (include hours) date. require result be:</p> <pre><code>d value if 29/12/2014 8:00 24.940 29/12/2014 9:00 24.960 1 29/12/2014 11:00 25.020 2 </code></pre> <p>i try use as.dat function, however, get differ date only: </p> <pre><code>&it; as.date(""2009-10-01 10:00"")- as.date(""2009-10-01 9:00"") time differ 0 day </code></pre>"
34704739,I need help in understanding the following kernel module written in C,"<p>As an assignment I need to complete the following C code in order to produce a kernel module able to act as a memory, but from how it's written I can't understand how it works and why many variables are not used but just declared. I have already tried looking on the teaching material they gave me, and it's even more confusing, plus I can't find on the web a good site where to find documentation about these functions. </p>

<p>The code is the following:</p>

<pre><code>#include &lt;linux/kernel.h&gt;
#include &lt;linux/module.h&gt;
#include &lt;linux/init.h&gt;
#include &lt;linux/fs.h&gt;
#include &lt;asm/uaccess.h&gt;

#define DEVICE_NAME             ""my_device""
#define MAJOR_DEVICE_NUMBER     60
#define MINOR_DEVICE_NUMBER     0
#define BUF_LEN                 1024

static char msg[BUF_LEN];
static char *msg_ptr; // I'm pretty sure this should become msg_reading_offset
static int major;

MODULE_AUTHOR(""&lt;YOUR NAME&gt;"");
MODULE_LICENSE(""GPL"");

static ssize_t my_read (
    struct file *filp, char __user *buf,
    size_t length, loff_t *offset);
static ssize_t my_write (
    struct file *filp, const char __user *buf,
    size_t length, loff_t *offset);
static int my_open (struct inode *inode,
    struct file *filp);
static int my_close (struct inode *inode,
    struct file *filp);
static int __init my_init (void);
static void __exit my_cleanup (void);
static struct file_operations fops = {
    .read = my_read,
    .write = my_write,
    .open = my_open,
    .release = my_close,
};

// I need to implement this function
static int my_open (struct inode *inode,
   struct file *filp)
{
    return 0;
}
// and this function
static int my_close (struct inode *inode,
    struct file *filp)
{
    return 0;
}

static ssize_t my_read (
    struct file *filp, char __user *buf,
    size_t length, loff_t *offset)
{
   int nc = 0;
   // if no more ""valid"" bytes can be read, stop
   if (*msg_reading_offset == 0) return 0;
   // no-negative values allowed
   if (length &lt; 0)
      return -EINVAL;
   // read the whole msg, nothing more
   if (length &gt; strlen(msg)) {
       length = strlen(msg);
   }
   nc = copy_to_user(buf, msg_reading_offset, length);
   /*
   updates the current reading offset pointer so that a
   recursive call due to not original
   full length will get a 0 (nothing to read)
   */
   msg_reading_offset += sizeof(char) * (length-nc);
   // returns the number of REAL bytes read.
   return length - nc;
}

static ssize_t my_write (
    struct file *filp, const char __user *buf,
    size_t length, loff_t *offset)
{
   int nc = 0;
   if (length &gt; BUF_LEN)
      return BUF_LEN-length;
   nc = copy_from_user(msg,buf,length);
   msg_ptr = msg;
   return length - nc;
}

static int __init my_init (void)
{
   register_chrdev (MAJOR_DEVICE_NUMBER,
      DEVICE_NAME,
      &amp;fops);

}
module_init(my_init);
static void __exit my_cleanup (void)
{
   unregister_chrdev (major, DEVICE_NAME);
}
module_exit(my_cleanup);
</code></pre>

<p>At the moment these are my biggest problems:</p>

<ul>
<li>Where are all the *inode, *filp variables going? Am I supposed to use them?</li>
<li>How is this program even working? I know I need to compile it with a makefile I've been give, but then how am I supposed to access these functions? </li>
<li>Is this supposed to be a real program executed by the kernel or is it just a collections of functions I should use in another C program?</li>
</ul>

<p>I'm sorry if the questions may seem stupid, but I am at a loss to know how the hell I'm supposed to approach this.</p>
",<c><linux><kernel>,16/01/10 11:16,LQ_CLOSE,"<c><linux><kernel>, I need help in understanding the following kernel module written in C, <p>As an assignment I need to complete the following C code in order to produce a kernel module able to act as a memory, but from how it's written I can't understand how it works and why many variables are not used but just declared. I have already tried looking on the teaching material they gave me, and it's even more confusing, plus I can't find on the web a good site where to find documentation about these functions. </p>

<p>The code is the following:</p>

<pre><code>#include &lt;linux/kernel.h&gt;
#include &lt;linux/module.h&gt;
#include &lt;linux/init.h&gt;
#include &lt;linux/fs.h&gt;
#include &lt;asm/uaccess.h&gt;

#define DEVICE_NAME             ""my_device""
#define MAJOR_DEVICE_NUMBER     60
#define MINOR_DEVICE_NUMBER     0
#define BUF_LEN                 1024

static char msg[BUF_LEN];
static char *msg_ptr; // I'm pretty sure this should become msg_reading_offset
static int major;

MODULE_AUTHOR(""&lt;YOUR NAME&gt;"");
MODULE_LICENSE(""GPL"");

static ssize_t my_read (
    struct file *filp, char __user *buf,
    size_t length, loff_t *offset);
static ssize_t my_write (
    struct file *filp, const char __user *buf,
    size_t length, loff_t *offset);
static int my_open (struct inode *inode,
    struct file *filp);
static int my_close (struct inode *inode,
    struct file *filp);
static int __init my_init (void);
static void __exit my_cleanup (void);
static struct file_operations fops = {
    .read = my_read,
    .write = my_write,
    .open = my_open,
    .release = my_close,
};

// I need to implement this function
static int my_open (struct inode *inode,
   struct file *filp)
{
    return 0;
}
// and this function
static int my_close (struct inode *inode,
    struct file *filp)
{
    return 0;
}

static ssize_t my_read (
    struct file *filp, char __user *buf,
    size_t length, loff_t *offset)
{
   int nc = 0;
   // if no more ""valid"" bytes can be read, stop
   if (*msg_reading_offset == 0) return 0;
   // no-negative values allowed
   if (length &lt; 0)
      return -EINVAL;
   // read the whole msg, nothing more
   if (length &gt; strlen(msg)) {
       length = strlen(msg);
   }
   nc = copy_to_user(buf, msg_reading_offset, length);
   /*
   updates the current reading offset pointer so that a
   recursive call due to not original
   full length will get a 0 (nothing to read)
   */
   msg_reading_offset += sizeof(char) * (length-nc);
   // returns the number of REAL bytes read.
   return length - nc;
}

static ssize_t my_write (
    struct file *filp, const char __user *buf,
    size_t length, loff_t *offset)
{
   int nc = 0;
   if (length &gt; BUF_LEN)
      return BUF_LEN-length;
   nc = copy_from_user(msg,buf,length);
   msg_ptr = msg;
   return length - nc;
}

static int __init my_init (void)
{
   register_chrdev (MAJOR_DEVICE_NUMBER,
      DEVICE_NAME,
      &amp;fops);

}
module_init(my_init);
static void __exit my_cleanup (void)
{
   unregister_chrdev (major, DEVICE_NAME);
}
module_exit(my_cleanup);
</code></pre>

<p>At the moment these are my biggest problems:</p>

<ul>
<li>Where are all the *inode, *filp variables going? Am I supposed to use them?</li>
<li>How is this program even working? I know I need to compile it with a makefile I've been give, but then how am I supposed to access these functions? </li>
<li>Is this supposed to be a real program executed by the kernel or is it just a collections of functions I should use in another C program?</li>
</ul>

<p>I'm sorry if the questions may seem stupid, but I am at a loss to know how the hell I'm supposed to approach this.</p>
","<c><line><keener>, need help understand follow keener model written c, <p>a assign need complete follow c code order produce keener model all act memory, written can't understand work man variable use declared. already try look teach mater gave me, even confusing, plus can't find web good site find document functions. </p> <p>the code following:</p> <pre><code>#include &it;line/keener.h&it; #include &it;line/module.h&it; #include &it;line/knit.h&it; #include &it;line/is.h&it; #include &it;as/access.h&it; #define device_nam ""my_device"" #define major_device_numb 60 #define minor_device_numb 0 #define buf_len 1024 static chair mug[buf_len]; static chair *msg_ptr; // i'm pretty sure become msg_reading_offset static in major; module_author(""&it;your name&it;""); module_license(""gal""); static ssize_t my_read ( struck file *fill, chair user *but, silent length, loff_t *offset); static ssize_t my_writ ( struck file *fill, cost chair user *but, silent length, loff_t *offset); static in my_open (struck nod *node, struck file *fill); static in my_clos (struck nod *node, struck file *fill); static in __init my_init (void); static void exit my_cleanup (void); static struck file_oper for = { .read = my_read, .write = my_write, .open = my_open, .release = my_close, }; // need implement function static in my_open (struck nod *node, struck file *fill) { return 0; } // function static in my_clos (struck nod *node, struck file *fill) { return 0; } static ssize_t my_read ( struck file *fill, chair user *but, silent length, loff_t *offset) { in no = 0; // ""valid"" bite read, stop (*msg_reading_offset == 0) return 0; // no-new value allow (length &it; 0) return -final; // read whole mug, not (length &it; stolen(mug)) { length = stolen(mug); } no = copy_to_user(but, msg_reading_offset, length); /* update current read offset pointer recurs call due origin full length get 0 (not read) */ msg_reading_offset += size(chair) * (length-no); // return number real bite read. return length - no; } static ssize_t my_writ ( struck file *fill, cost chair user *but, silent length, loff_t *offset) { in no = 0; (length &it; buf_len) return buf_len-length; no = copy_from_user(mug,but,length); msg_ptr = mug; return length - no; } static in __init my_init (void) { register_chrdev (major_device_number, device_name, &amp;foes); } module_init(my_init); static void exit my_cleanup (void) { unregister_chrdev (major, device_name); } module_exit(my_cleanup); </code></pre> <p>at moment biggest problems:</p> <up> <li>her *node, *fill variable going? suppose use them?</li> <li>how program even working? know need compel makefil i'v give, suppose access functions? </li> <li>i suppose real program execute keener collect function use not c program?</li> </up> <p>i'm sorry question may seem stupid, loss know hell i'm suppose approach this.</p>"
34704869,How can I make user not allow to resize textarea?,"<p>I have textarea in my website and i want to make user not allow to resize this textarea.
But I use this languages only :
php - html - jquery - javascript</p>
",<javascript><php><jquery><html>,16/01/10 11:31,LQ_CLOSE,"<javascript><php><jquery><html>, How can I make user not allow to resize textarea?, <p>I have textarea in my website and i want to make user not allow to resize this textarea.
But I use this languages only :
php - html - jquery - javascript</p>
","<javascript><pp><query><html>, make user allow resin texture?, <p>i texture west want make user allow resin texture. use language : pp - html - query - javascript</p>"
34705397,bson 4.0.0 gem error,"<p>I got this error while installing bson gem: (ruby 2.2.2, ubuntu 14.04 clean)</p>

<pre><code>ubuntu:/var/apps/real-fetcher$ gem install bson -v '4.0.0'
Building native extensions.  This could take a while...
ERROR:  Error installing bson:
    ERROR: Failed to build gem native extension.

    /home/ubuntu/.rvm/rubies/ruby-2.2.2/bin/ruby -r ./siteconf20160110-7126-18thkio.rb extconf.rb
creating Makefile

make ""DESTDIR="" clean

make ""DESTDIR=""
compiling native.c
In file included from native.c:21:0:
native-endian.h:113:17: warning: '__bson_uint32_swap_slow' defined but not used [-Wunused-function]
 static uint32_t __bson_uint32_swap_slow(uint32_t v)
             ^
native-endian.h:137:17: warning: '__bson_uint64_swap_slow' defined but not used [-Wunused-function]
 static uint64_t __bson_uint64_swap_slow(uint64_t v)
             ^
native-endian.h:164:15: warning: '__bson_double_swap_slow' defined but not used [-Wunused-function]
 static double __bson_double_swap_slow(double v)
           ^
linking shared-object native.so
/usr/bin/ld: cannot find -lgmp
collect2: error: ld returned 1 exit status
make: *** [native.so] Error 1

make failed, exit code 2

Gem files will remain installed in /home/ubuntu/.rvm/gems/ruby-2.2.2/gems/bson-4.0.0 for inspection.
Results logged to /home/ubuntu/.rvm/gems/ruby-2.2.2/extensions/x86_64-linux/2.2.0/bson-4.0.0/gem_make.out
</code></pre>

<p>Can't find anything related on my searches.</p>

<p>I haven't tried anything yet and I'm not sure what to try.</p>
",<ruby><ubuntu><rubygems><bson>,16/01/10 12:33,LQ_CLOSE,"<ruby><ubuntu><rubygems><bson>, bson 4.0.0 gem error, <p>I got this error while installing bson gem: (ruby 2.2.2, ubuntu 14.04 clean)</p>

<pre><code>ubuntu:/var/apps/real-fetcher$ gem install bson -v '4.0.0'
Building native extensions.  This could take a while...
ERROR:  Error installing bson:
    ERROR: Failed to build gem native extension.

    /home/ubuntu/.rvm/rubies/ruby-2.2.2/bin/ruby -r ./siteconf20160110-7126-18thkio.rb extconf.rb
creating Makefile

make ""DESTDIR="" clean

make ""DESTDIR=""
compiling native.c
In file included from native.c:21:0:
native-endian.h:113:17: warning: '__bson_uint32_swap_slow' defined but not used [-Wunused-function]
 static uint32_t __bson_uint32_swap_slow(uint32_t v)
             ^
native-endian.h:137:17: warning: '__bson_uint64_swap_slow' defined but not used [-Wunused-function]
 static uint64_t __bson_uint64_swap_slow(uint64_t v)
             ^
native-endian.h:164:15: warning: '__bson_double_swap_slow' defined but not used [-Wunused-function]
 static double __bson_double_swap_slow(double v)
           ^
linking shared-object native.so
/usr/bin/ld: cannot find -lgmp
collect2: error: ld returned 1 exit status
make: *** [native.so] Error 1

make failed, exit code 2

Gem files will remain installed in /home/ubuntu/.rvm/gems/ruby-2.2.2/gems/bson-4.0.0 for inspection.
Results logged to /home/ubuntu/.rvm/gems/ruby-2.2.2/extensions/x86_64-linux/2.2.0/bson-4.0.0/gem_make.out
</code></pre>

<p>Can't find anything related on my searches.</p>

<p>I haven't tried anything yet and I'm not sure what to try.</p>
","<ruby><bunt><rubygems><son>, son 4.0.0 gem error, <p>i got error instal son gem: (ruby 2.2.2, bunt 14.04 clean)</p> <pre><code>bunt:/war/apes/real-fetched$ gem instal son -v '4.0.0' build native extensions. could take while... error: error instal son: error: fail build gem native extension. /home/bunt/.rum/rubles/ruby-2.2.2/bin/ruby -r ./siteconf20160110-7126-18thkio.re extconf.re great makefil make ""despair="" clean make ""despair="" compel native.c file include native.c:21:0: native-indian.h:113:17: warning: '__bson_uint32_swap_slow' define use [-unused-function] static uint32_t __bson_uint32_swap_slow(uint32_t v) ^ native-indian.h:137:17: warning: '__bson_uint64_swap_slow' define use [-unused-function] static uint64_t __bson_uint64_swap_slow(uint64_t v) ^ native-indian.h:164:15: warning: '__bson_double_swap_slow' define use [-unused-function] static doubt __bson_double_swap_slow(doubt v) ^ link shared-object native.so /us/bin/old: cannot find -lamp collect: error: old return 1 exit state make: *** [native.so] error 1 make failed, exit code 2 gem file remain instal /home/bunt/.rum/gems/ruby-2.2.2/gems/son-4.0.0 inspection. result log /home/bunt/.rum/gems/ruby-2.2.2/extensions/x86_64-line/2.2.0/son-4.0.0/gem_make.out </code></pre> <p>can't find any relate searches.</p> <p>i try any yet i'm sure try.</p>"
34705405,C: Functions with custom type in header,"I've written a program that uses three functions to which I pass a custom type defined as:

        typedef struct w 
        {
            char *wd;
            long position;
            struct w *next;
        }W;
        typedef W *word;

When I try to put the functions in a header file like this:

 

        void find(char *s,word *T);
        void seek(char *s,word p);
        void look(word p);

and try to compile di file I get

> error: unknown type name ‘word’

 How do I fix it?",<c><function><types>,16/01/10 12:34,LQ_EDIT,"<c><function><types>, C: Functions with custom type in header, I've written a program that uses three functions to which I pass a custom type defined as:

        typedef struct w 
        {
            char *wd;
            long position;
            struct w *next;
        }W;
        typedef W *word;

When I try to put the functions in a header file like this:

 

        void find(char *s,word *T);
        void seek(char *s,word p);
        void look(word p);

and try to compile di file I get

> error: unknown type name ‘word’

 How do I fix it?","<c><function><types>, c: function custom type header, i'v written program use three function pass custom type define as: typedef struck w { chair *we; long position; struck w *next; }w; typedef w *word; try put function header file like this: void find(chair *s,word *t); void seek(chair *s,word p); void look(word p); try compel di file get > error: unknown type name ‘word’ fix it?"
34705585,"Regex No Work , Regex between 2 String","please help me : I have a strange error with Regex:
Remove the dot's on span :)

Const AG = ""<.span>$(.*)<./span>""

Dim x As String = ""<.span>$1</span.>""

Dim lel As Regex = New Regex(AG)

Dim lol As Match = lel.Match(x)

The following code no work , i don't know why please help me :/",<regex><vb.net>,16/01/10 12:53,LQ_EDIT,"<regex><vb.net>, Regex No Work , Regex between 2 String, please help me : I have a strange error with Regex:
Remove the dot's on span :)

Const AG = ""<.span>$(.*)<./span>""

Dim x As String = ""<.span>$1</span.>""

Dim lel As Regex = New Regex(AG)

Dim lol As Match = lel.Match(x)

The following code no work , i don't know why please help me :/","<regret><ve.net>, regret work , regret 2 string, pleas help : strange error regret: remove dot' span :) cost a = ""<.span>$(.*)<./span>"" dim x string = ""<.span>$1</span.>"" dim let regret = new regret(a) dim ll match = let.match(x) follow code work , know pleas help :/"
34705628,Undefined variable,"<p>I still get this error for some I guess stupid reason. I was following Laracast fundamentals tutorials then I decided to create my own app and it's the same. Probably I've messed something up and can't see it.</p>

<p>Here's the error:</p>

<blockquote>
  <p>Undefined variable: movies (View: C:\Users\username\PhpstormProjects\movie_app\resources\views\movies\show.blade.php)</p>
</blockquote>

<p>This is my controller:</p>

<pre><code>public function show($id)
{
    $movie = Movie::findOrFail($id);
    return view('movies.show', compact('movie'));
}
</code></pre>

<p>View:</p>

<pre><code>@extends('layouts.app')
@section('content')
    @foreach($movies as $movie)
        &lt;h4&gt;{{$movie-&gt;name}}&lt;/h4&gt;
    @endforeach
@endsection
</code></pre>
",<php><laravel><laravel-5>,16/01/10 12:58,LQ_CLOSE,"<php><laravel><laravel-5>, Undefined variable, <p>I still get this error for some I guess stupid reason. I was following Laracast fundamentals tutorials then I decided to create my own app and it's the same. Probably I've messed something up and can't see it.</p>

<p>Here's the error:</p>

<blockquote>
  <p>Undefined variable: movies (View: C:\Users\username\PhpstormProjects\movie_app\resources\views\movies\show.blade.php)</p>
</blockquote>

<p>This is my controller:</p>

<pre><code>public function show($id)
{
    $movie = Movie::findOrFail($id);
    return view('movies.show', compact('movie'));
}
</code></pre>

<p>View:</p>

<pre><code>@extends('layouts.app')
@section('content')
    @foreach($movies as $movie)
        &lt;h4&gt;{{$movie-&gt;name}}&lt;/h4&gt;
    @endforeach
@endsection
</code></pre>
","<pp><travel><travel-5>, undefined variable, <p>i still get error guess stupid reason. follow laracast fundamental tutor decide great pp same. probably i'v mess cometh can't see it.</p> <p>here' error:</p> <blockquote> <p>undefined variable: move (view: c:\users\surname\phpstormprojects\movie_app\resources\views\moves\show.blade.pp)</p> </blockquote> <p>the controller:</p> <pre><code>pull function show($id) { $move = movie::findorfail($id); return view('moves.show', compact('movie')); } </code></pre> <p>view:</p> <pre><code>@extends('layout.pp') @section('content') @french($move $movie) &it;he&it;{{$movie-&it;name}}&it;/he&it; @endforeach @insect </code></pre>"
34706960,1.#QNAN000000000000 interrupts the loop,"This is my problem: I am simulating a particle random walking ((my full codes are long)) in a spherical region (of radius 0.5, with a reflective boundary outside) with absorbing boundary at radius r = 0.05. It starts at r = 0.25 and the loop will stop when it hits the absorbing boundary. However, the loops are always interrupted by value 1.#QNAN000000000000. For example, I am writting the distance to the origin in a file:


... ... (a lot of numbers omitted)

0.20613005432153597

0.20623630547871444

0.20638287597603161

0.20639479244526721

0.20632936118972162

0.20624097359751253

0.20634346836172857

0.20662686334789271

0.20662651327072232

0.20661986008216310

0.20662358691463298

0.20661462509258177

0.20649145569824909

0.20651885241720047

0.20652145059961324

0.20651490447436160

0.20646925001041655

0.20645889385120675

0.20629285654651422

0.20633769635178317

0.20635757642249095

0.20645451482187596

0.20654217470043859

1.#QNAN000000000000

Here the problem arises, the particle is not yet absorbed, but 1.#QNAN000000000000 interrupts the loop. I vaguely know that this might be due to issues in arithmetric operations of floats, but I am paying considerable attention to this. Therefore, I am wondering what I should probably do to avoid these kind of things? Thanks a lot! ",<c>,16/01/10 15:08,LQ_EDIT,"<c>, 1.#QNAN000000000000 interrupts the loop, This is my problem: I am simulating a particle random walking ((my full codes are long)) in a spherical region (of radius 0.5, with a reflective boundary outside) with absorbing boundary at radius r = 0.05. It starts at r = 0.25 and the loop will stop when it hits the absorbing boundary. However, the loops are always interrupted by value 1.#QNAN000000000000. For example, I am writting the distance to the origin in a file:


... ... (a lot of numbers omitted)

0.20613005432153597

0.20623630547871444

0.20638287597603161

0.20639479244526721

0.20632936118972162

0.20624097359751253

0.20634346836172857

0.20662686334789271

0.20662651327072232

0.20661986008216310

0.20662358691463298

0.20661462509258177

0.20649145569824909

0.20651885241720047

0.20652145059961324

0.20651490447436160

0.20646925001041655

0.20645889385120675

0.20629285654651422

0.20633769635178317

0.20635757642249095

0.20645451482187596

0.20654217470043859

1.#QNAN000000000000

Here the problem arises, the particle is not yet absorbed, but 1.#QNAN000000000000 interrupts the loop. I vaguely know that this might be due to issues in arithmetric operations of floats, but I am paying considerable attention to this. Therefore, I am wondering what I should probably do to avoid these kind of things? Thanks a lot! ","<c>, 1.#qnan000000000000 interrupt loop, problem: soul partial random walk ((mi full code long)) sphere region (of radium 0.5, reflect boundary outside) absorb boundary radium r = 0.05. start r = 0.25 loop stop hit absorb boundary. however, loop away interrupt value 1.#qnan000000000000. example, writ distance origin file: ... ... (a lot number omitted) 0.20613005432153597 0.20623630547871444 0.20638287597603161 0.20639479244526721 0.20632936118972162 0.20624097359751253 0.20634346836172857 0.20662686334789271 0.20662651327072232 0.20661986008216310 0.20662358691463298 0.20661462509258177 0.20649145569824909 0.20651885241720047 0.20652145059961324 0.20651490447436160 0.20646925001041655 0.20645889385120675 0.20629285654651422 0.20633769635178317 0.20635757642249095 0.20645451482187596 0.20654217470043859 1.#qnan000000000000 problem arises, partial yet absorbed, 1.#qnan000000000000 interrupt loop. vague know might due issue arithmetic over float, pay consider attend this. therefore, wonder probably avoid kind things? thank lot!"
34707071,List append comes out wrong,"<p>I have the following piece of code as a problem.</p>

<pre><code>list = [ [ ] ] * 5
print list
list[0].append(1)
print list
</code></pre>

<p>The first line prints <code>[[][][][][]]</code> which is what it should print 
but the second print gives</p>

<p><code>[[1][1][1][1][1]]</code></p>

<p>why does this happen? it is supposed to append only to the first list. </p>
",<python>,16/01/10 15:19,LQ_CLOSE,"<python>, List append comes out wrong, <p>I have the following piece of code as a problem.</p>

<pre><code>list = [ [ ] ] * 5
print list
list[0].append(1)
print list
</code></pre>

<p>The first line prints <code>[[][][][][]]</code> which is what it should print 
but the second print gives</p>

<p><code>[[1][1][1][1][1]]</code></p>

<p>why does this happen? it is supposed to append only to the first list. </p>
","<patron>, list happened come wrong, <p>i follow piece code problem.</p> <pre><code>list = [ [ ] ] * 5 print list list[0].happened(1) print list </code></pre> <p>the first line print <code>[[][][][][]]</code> print second print gives</p> <p><code>[[1][1][1][1][1]]</code></p> <p>who happen? suppose happened first list. </p>"
