QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionBodyLength,URLImageCount,LOC,UserReputation,UserGoldBadges,UserSilverBadges,UserBronzeBadges,QuestionAcceptRate,QuestionViewCount,QuestionFavoriteCount,UserUpVoteCount,QuestionAnswersCount,QuestionScore,QuestionCreationDate,FirstAnswerCreationDate,AcceptedAnswerCreationDate,FirstAnswerIntervalDays,AcceptedAnswerIntervalDays,QuestionLabel,QuestionLabelDefinition
52207233,Hibernate saves/retrieves date minus day if application uses another timezone than MySQL,"I have an application started on tomcat on MACHINE_A with timezone GMT+3.
I use remote MySQL server started on MACHINE_B with timezone UTC.
We use spring-data-jpa for persistence.
As an example of the problem, I will show the repository:
public interface MyRepository extends JpaRepository&lt;MyInstance, Long&gt; {
    Optional&lt;MyInstance&gt; findByDate(LocalDate localDate);
}
If I pass localDate for 2018-09-06, I get entities where the date is 2018-09-05(previous day)
In the logs I see:  
2018-09-06 18:17:27.783 TRACE 13676 --- [nio-8080-exec-3] o.h.type.descriptor.sql.BasicBinder      : binding parameter [1] as [DATE] - [2018-09-06]
I googled that question a lot and found several articles with the same content(for example https://moelholm.com/2016/11/09/spring-boot-controlling-timezones-with-hibernate/)
So, I have the following application.yml:
spring:
  datasource:
    url: jdbc:mysql://localhost:3306/MYDB?useUnicode=true&amp;characterEncoding=utf8&amp;useSSL=false&amp;useLegacyDatetimeCode=false&amp;serverTimezone=UTC
    username: root
    password: *****
  jpa:
    hibernate:
      naming:
        physical-strategy: org.hibernate.boot.model.naming.PhysicalNamingStrategyStandardImpl
    properties:
      hibernate:
        show_sql: true
        use_sql_comments: true
        format_sql: true
        type: trace
        jdbc:
          time_zone: UTC
But it doesn't help.
We use the following connector:
&lt;dependency&gt;
    &lt;groupId&gt;mysql&lt;/groupId&gt;
    &lt;artifactId&gt;mysql-connector-java&lt;/artifactId&gt;
    &lt;version&gt;8.0.12&lt;/version&gt;
&lt;/dependency&gt;
How can I resolve my problem?
P.S.
I tried to run both applications with the same time zone. In this case, everything works as expected.
P.S.2
I tried to use MySQL driver 6.0.6 version but it doesn't change anything.
",<java><mysql><hibernate><spring-boot><timezone>,1834,2,29,36992,119,374,727,78,9947,0.0,3581,8,19,2018-09-06 15:11,2018-09-06 19:54,,0.0,,Intermediate,23
64320136,ERROR 2002 (HY000): Can't connect to MySQL server on '192.168.1.15' (115),"I'm trying to make a MySQL database on my Raspberry Pi 4, but it isn't going very well, using localhost instead works perfectly but I want to remote control it from my Windows 10 computer on the same internet. When I create a user with the address of 192.168.1.15 by doing this:
sudo mysql -u root
CREATE USER 'lasse'@'192.168.1.15' IDENTIFIED BY 'password';
GRANT ALL PRIVILEGES ON *.* TO 'lasse'@'192.168.1.15';
FLUSH PRIVILEGES
exit
I try to login again using this:
mysql -u lasse -h 192.168.1.15 -ppassword // didnt work, error: ERROR 2002 (HY000): Can't connect to MySQL server on '192.168.1.15' (115)
mysql -u user -h 192.168.1.2 -P 3306 -ppassword // didnt work either, same error.
I have these packages installed:
mariadb-client
mariadb-server
default-mysql-server
",<mysql><mariadb>,773,0,10,191,1,1,3,75,66630,0.0,0,6,19,2020-10-12 14:49,2020-10-12 14:54,,0.0,,Basic,9
48261997,room migration using existing boolean column types,"What i found out so far 
All the @entity annotated classes are processed during compiletime and an Implementation for Database class is generated. Then before accessing the db, validateMigration method of this generated class is called. This validateMigration method verifies with the existing db schema via raw query
PRAGMA table_info mytable name 
(see L208 of android.arch.persistence.room.util.TableInfo.java)
Now the problem 
My sqlite3 db has some columns with column type as BOOLEAN. (which slqite internally handles to int). Now when i create room entities say 
public someEntity {
     @columnInfo(name=""someName"")
     public Boolean myValue;
}
The room's create table query will be
Create Table someEntity ( myValue INTEGER)
Where as when we query the existing db with PRAGMA table_info someEntity we get
1|myValue|BOOLEAN|0||0
As explained above room verifies the ( sqlite to room ) migration by comparing field name, column type etc. And since the column types dont match (BOOLEAN and INTEGER) it throws an error saying migration failed.
Can anyone suggest a workaround to this ? Can we make room create BOOLEAN column type in sqlite ? (Also afaik we can't change/alter column types of existing tables.)
PS: I also see a similar issue with VARCHAR - Using an existing VARCHAR column with Room
",<java><android><sqlite><android-room>,1306,1,8,491,1,4,12,43,13150,0.0,45,2,19,2018-01-15 11:23,2019-03-22 17:29,2019-03-22 17:29,431.0,431.0,Basic,9
62708607,How to fix diesel_cli link libpq.lib error with Postgres tools installed in Docker?,"I'm trying (for hours now) to install the cargo crate diesel_cli for postgres. However, every time I run the recommended cargo command:
cargo install diesel_cli --no-default-features --features postgres
I wait a few minutes just to see the same build fail with this message:
note: LINK : fatal error LNK1181: cannot open input file 'libpq.lib'
error: aborting due to previous error
error: failed to compile `diesel_cli v1.4.1`, intermediate artifacts can be found at `C:\Users\&lt;user name here&gt;\AppData\Local\Temp\cargo-installUU2DtT`
Caused by:
  could not compile `diesel_cli`.
I'm running postgres in a docker container and have the binaries on my C:\pgsql with the lib and bin directories both on the PATH so I can't figure out why it's not linking. What else could be required they didn't mention in the docs?
",<postgresql><rust><rust-cargo><libpq><rust-diesel>,820,1,13,3137,4,26,57,56,11733,0.0,342,8,19,2020-07-03 4:38,2020-08-18 8:36,2020-08-18 8:36,46.0,46.0,Basic,9
55976471,How can I use AWS's Dynamo Db with Django?,"I am developing web applications, APIs, and backends using the Django MVC framework. A major aspect of Django is its implementation of an ORM for models. It is an exceptionally good ORM. Typically when using Django, one utilizes an existing interface that maps one's Django model to a specific DBMS like Postgres, MySQL, or Oracle for example.
I have some specific needs, requirements regarding performance and scalability, so I really want to use AWS's Dynamo DB because it is highly cost efficient, very performant, and scales really well.
While I think Django allows one to implement their own interface for a DBMS if one wishes to do so, it is clearly advantageous to be able to use an existing DBMS interface when constructing one's Django models if one exists.
Can someone recommend a Django model interface to use so I can construct a model in Django that uses AWS's Dynamo DB?
How about one using MongoDB?
",<python><django><orm><nosql><amazon-dynamodb>,914,0,0,773,3,7,15,65,26399,0.0,139,5,19,2019-05-03 20:08,2019-11-22 6:35,,203.0,,Intermediate,20
56239790,Update SQL Query with populated variables from AJAX functions over multiple PHP Pages,"i try to get help with that question. 
All in all Q: It doesnt Update my DB entry like this Step by Step Order how i think it could be done.
its a bit difficult to explain, but i try to explain it step by step with minimal and readable Code. I use the original code, its hard to convert it in reproducible Examples.
A.1 Page ma_aktuelle_ReadOut.php
 There is a php Part
 &lt;?php echo ""&lt;a href='ma_Testende.php?TestergebnisID=&amp;TestaufstellungID="". $row['TestaufstellungID'].""&amp;TesterID="".$row['TesterID'].""' title='Test stoppen' data-toggle='tooltip' class='stoppen'&gt;   &lt;span class='glyphicon glyphicon-stop'&gt;&lt;/span&gt;&lt;/a&gt;"";
?&gt;
When i click this link the following javascript function is called and ask me ""really stop?""
&lt;script language=""JavaScript"" type=""text/javascript""&gt;
$(document).ready(function(){
  $(""a.stoppen"").click(function(e){
   if(!confirm('Wirklich stoppen?')){
    e.preventDefault();
    $('.alert').show()
    return false;
    }
    return true;
            });
        });
&lt;/script&gt;
&lt;style&gt;
 .alert {
  display: none;
    }
&lt;/style&gt;
When i cklick ""yes"" it opens the second Page.
A 2 Page ma_Testende.php
On this Page are 2 AJAX JS Functions.
The first Ajax is asking for ""Datum"" via type:get from the following next page and wait till success (see Page B 3):
&lt;script src=""https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js""&gt;
/* function to get Stoptime for Cycle from DB.TesterCycleCount zu erhalten  */ 
$(document).ready(async function(){
var Datum;
var TesterID = ""&lt;?php echo $_GET['TesterID']; ?&gt;""; /* value from TesterID */ 
await $.ajax({ /* First Ajax function */
            url: 'ma_get-TesterID_Testende.php',
            type: 'get', 
            data: {TesterID:TesterID}, 
            dataType: 'json',
            success:function(response){ 
                var CID = response['CID'];
                Datum = response['Datum'];
                console.log(response);
            },
             error: function(jqxhtt, status, exception) {
                 console.log(exception);
         alert('Exception:', exception)
            }
        });
console.log();
        var TestaufstellungID = ""&lt;?php echo $_GET['TestaufstellungID']; ?&gt;"";
         $.ajax({ /* Second Ajax function */
            url: 'ma_TestendeSQL.php',
            type: 'get', 
            data: {TestaufstellungID:TestaufstellungID, Datum: Datum}, 
            dataType: 'json',
            success:function(data){ 
            alert('Successfully called');
     },
     error: function(jqxhr, status, exception) {
         console.log(exception);
         alert('Exception:', exception)
            }
        });
        });
&lt;/script&gt;
B 3 Page ma_get-TesterID_Testende.php
&lt;?php
$cinfo = array(
    ""Database"" =&gt; $database,
    ""UID"" =&gt; $username,
    ""PWD"" =&gt; $password
);
$conn = sqlsrv_connect($server, $cinfo);
                $sqlreadZeit = ""Select TOP 1 CID,Datum from DB.dbo.TesterCycleCount where TesterID = '"".$_GET['TesterID'].""' order by Datum DESC"";
                $result1 = sqlsrv_query($conn, $sqlreadZeit);
                $zeiten_arr = array();
                while ($row = sqlsrv_fetch_array($result1, SQLSRV_FETCH_ASSOC)) {
                $CID = $row['CID'];
                $Datum = $row['Datum']-&gt;format('d.m.Y h:m:s');
                $zeiten_arr[] = array(""CID"" =&gt; $CID, ""Datum"" =&gt; $Datum);
                                }
    header('Content-type: application/json');
  echo json_encode($zeiten_arr); 
?&gt;
Back with the ""Datum"" the second AJAX is called (see Page A 2) 
With the ""Datum"" and ""TestaufstellungID"" as variable it should be call the next Page and Update the DB entry with the populated variablles.
B. 4 Page ma_TestendeSQL.php
&lt;?php
$cinfo = array(
    ""Database"" =&gt; $database,
    ""UID"" =&gt; $username,
    ""PWD"" =&gt; $password
);
$conn = sqlsrv_connect($server, $cinfo);
$TestaufstellungID = $_GET['TestaufstellungID'];
$Testende= $_GET['Datum'];
$Testdatum = date('Y-d-m');
$stop = $connection-&gt;prepare(""WITH UpdateTestende AS (
  SELECT TOP 1  * from DB.dbo.Testergebnisse 
  WHERE TestaufstellungID = :TestaufstellungID
  ORDER BY TestergebnisID DESC 
)
update UpdateTestende 
set Testende = :Testende,
Datum = :Testdatum"");
$stop-&gt;execute(array(':TestaufstellungID' =&gt; $TestaufstellungID, ':Testdatum' =&gt; $Testdatum, ':Testende' =&gt; $Testende));
    header('Content-type: application/json');
?&gt;
The php variable $Testende get the populated ""Datum"" from the Ajax functions. All in all at the end it should be Update, when i click on the link the ( Page A 1) my DB entry with the populated ""Datum"" which i get from the first Ajax call ( Page A 2 ) from the SQL Query ( Page B 3) back to the second AJAX Call ( Page A 2 )  than with the data: {TestaufstellungID:TestaufstellungID, Datum: Datum}  to the last page ( Page B 4) 
But it doesnt Update my DB entry like this Step by Step Order how i think it could be done. 
Encapsulated is the SQL-Code working fine. With the Code header('Content-type: application/json'); the browser tell me the following when i click on the link from ( Page A 1 )
SyntaxError: JSON.parse: unexpected character at line 1 column 1 of the JSON data
Thats why i posted all the Step i think on one point the variables are not passed right to the next page or they are empty becasue the code is not executed in the right order Server/Client PHP/JS or Asynchronous problem... 
The console.log tell me nothing. At the moment i have no idea where to start with the debugging?
Hope someone can help me. thx
Edit: iam pretty sure the ajax call is empty, but i dont see it in which step the values getting empty
Edit2:
AJAX Call is empty or is not starting.
Further invstigation:  The Ajax alert me the error part with empty exception and dont alert me the success part. So it doesnt  go to the page ma_get-TesterID_Testende.php or it doesnt  return back the Datum .
Could be not enabled Cross-Site-Scripting be the Problem? 
But in another Page is a similiar Ajax Call working fine.
$(document).ready(function(){
var TesterID = ""&lt;?php echo $_GET['TesterID']; ?&gt;""; /* value der Tester erhalten */ 
        $.ajax({ /* AJAX aufrufen */
            url: 'ma_get-TesterID.php',
            type: 'get', /* Methode zum übertragen der Daten */
            data: {TesterID:TesterID}, /* Daten zu übermitteln */
            dataType: 'json',
            success:function(response){ /* Die zurückgegebenene Daten erhalten */
                var len = response.length;
                $(""#Teststart"").empty(); /* Die erhaltenden Daten werden bei der ID angezeigt */
                for( var i = 0; i&lt;len; i++){
                    var CID = response[i]['CID'];
                    var Datum = response[i]['Datum'];
                    $(""#Teststart"").append(""&lt;option value='""+Datum+""'&gt;""+Datum+""&lt;/option&gt;"");
                }
            }
        });
    $(""#TesterID"").change(function(){ /* Wenn du änderst und vom Select Feld auswählst */
        var TesterID = $(this).val(); /* value der Tester erhalten */ 
        $.ajax({ /* AJAX aufrufen */
            url: 'ma_get-TesterID.php',
            type: 'get', /* Methode zum übertragen der Daten */
            data: {TesterID:TesterID}, /* Daten zu übermitteln */
            dataType: 'json',
            success:function(response){ /* Die zurückgegebenene Daten erhalten */
                var len = response.length;
                $(""#Teststart"").empty(); /* Die erhaltenden Daten werden bei der ID angezeigt */
                for( var i = 0; i&lt;len; i++){
                    var CID = response[i]['CID'];
                    var Datum = response[i]['Datum'];
                    $(""#Teststart"").append(""&lt;option value='""+Datum+""'&gt;""+Datum+""&lt;/option&gt;"");
                }
            }
        });
    });
});
In this example the Ajax Call starts when i change the value from a Dropdown selection Form.    Is there a difference? 
How this Ajax should work i try to explain in my other question step by step, how it my application should be execute.
Update SQL Query with populated variables from AJAX functions over multiple PHP Pages
Edit 3:
JQuery Version:
https://code.jquery.com/jquery-3.4.1.js
",<javascript><php><jquery><sql-server><ajax>,8300,5,155,668,0,4,17,42,777,,18,1,19,2019-05-21 13:48,2019-05-28 23:31,,7.0,,Intermediate,31
63684133,prisma can't connect to postgresql,"I've tried to connect Prisma with postgreSQL several times.
prisma show this error message : &quot;Error: undefined: invalid port number in &quot;postgresql://postgres:password@localhost:5432/linker&quot;)&quot;.
-error
-prisma/.env
DATABASE_URL=postgresql://postgres:password@localhost:5432/linker
-schema.prisma
datasource db {
  provider = &quot;postgresql&quot;
  url      = env(&quot;DATABASE_URL&quot;)
}
So, first, I checked the port number to see if it was right and 5432 is right because I use the default port number. I also checked the postgresql.conf file, which is set to &quot;listen_address=&quot;*&quot;&quot; , &quot;port=5432&quot;.
And I went into pgAdmin4 and saw server's properties. the port number was 5432 as shown below image, and the username was set &quot;postgres&quot;.
I don't know why prisma can't connect
Did i something missed?
",<postgresql><prisma>,861,3,5,345,1,3,10,66,15046,0.0,28,5,19,2020-09-01 8:36,2021-06-02 8:09,2021-07-01 16:23,274.0,303.0,Basic,6
65409104,What does Room return if a query had no results,"Having a difficult time finding this answer and the documentation doesn't seem to answer the question.
If I have a basic ROOM query,
@Query(&quot;SELECT * FROM geotable WHERE geohash = :geohash&quot;)
abstract suspend fun getGeoTable(geohash: String) : GeoTable
and there is no such item that uses this primary key, what happens?  Android studio says that the DAO object will never return a null.  It seems that EmptyResultSetException only gets thrown when you have Single using RxJava which I am not using.  So what does plain old ROOM throw when it finds nothing?
",<android><sqlite><android-room>,567,0,2,1073,2,12,21,73,5379,0.0,16,4,19,2020-12-22 12:53,2021-04-21 9:24,,120.0,,Basic,13
64474420,PostgreSQL authentication method 10 not supported,"I'm trying to follow the diesel.rs tutorial using PostgreSQL. When I get to the Diesel setup step, I get an &quot;authentication method 10 not supported&quot; error. How do I resolve it?
",<postgresql><rust><rust-diesel>,187,1,0,393,1,4,11,41,100878,0.0,0,3,19,2020-10-22 2:34,2020-10-22 6:04,,0.0,,Basic,14
58033899,Why is Spark broadcast exchange data size bigger than raw size on join?,"I am doing a broadcast join of two tables A and B.
B is a cached table created with the following Spark SQL:
create table B as select segment_ids_hash from  stb_ranker.c3po_segments
      where
        from_unixtime(unix_timestamp(string(dayid), 'yyyyMMdd')) &gt;= CAST('2019-07-31 00:00:00.000000000' AS TIMESTAMP)
      and
        segmentid_check('(6|8|10|12|14|371|372|373|374|375|376|582|583|585|586|587|589|591|592|594|596|597|599|601|602|604|606|607|609|610|611|613|615|616)', seg_ids) = true
cache table B
The column 'segment_ids_hash' is of integer type and the result contains 36.4 million records.
The cached table size is about 140 MB, as shown below
Then I did the join as follows:
select count(*) from A broadcast join B on A.segment_ids_hash = B.segment_ids_hash
Here broadcast exchange data size is about 3.2 GB.
My question is why the broadcast exchange data size (3.2GB) is so much bigger than the raw data size (~140 MB). What are the overheads? Is there any way to reduce the broadcast exchange data size?
Thanks
",<apache-spark><apache-spark-sql>,1033,2,7,1497,3,17,26,37,5192,0.0,39,2,19,2019-09-20 19:02,2020-02-24 11:20,2020-02-24 11:20,157.0,157.0,Intermediate,23
