QuestionId,QuestionTitle,QuestionBody,QuestionTags,QuestionBodyLength,URLImageCount,LOC,UserReputation,UserGoldBadges,UserSilverBadges,UserBronzeBadges,QuestionAcceptRate,QuestionViewCount,QuestionFavoriteCount,UserUpVoteCount,QuestionAnswersCount,QuestionScore,QuestionCreationDate,FirstAnswerCreationDate,AcceptedAnswerCreationDate,FirstAnswerIntervalDays,AcceptedAnswerIntervalDays,QuestionLabel,QuestionLabelDefinition
51534758,Visual Studio Code SQL Syntax Highlighting in .py Files,"I am switching over from atom to VSCode and finding it to be a way better experience for (mostly) python.
One thing I can't seem to work out is that the python syntax highlighting on atom recognised SQL in strings and highlighted it.
I can't seem to find an extension for VSCode to do the same thing.
Does one exist or is there a way to get this highlighting in VSCode?
",<python><sql><visual-studio-code><syntax-highlighting>,370,2,0,553,1,5,17,39,10424,0.0,27,4,29,2018-07-26 8:50,2019-03-26 23:27,,243.0,,Intermediate,20
53471882,"MySQL Workbench reports ""is not valid at this position for this server version"" error","For the following SQL query:
SELECT COUNT (distinct first_name) from actor;
I receive the following error message:
""SELECT"" is not valid at this position for this server version, expecting: '(', WITH
I am a total newbie at SQL. How do I resolve this error?
I put the exact same line at another PC with the exact same schema and it worked fine.
",<mysql><mysql-workbench>,344,0,2,292,1,3,6,45,150690,0.0,1,4,28,2018-11-25 20:54,2018-11-25 21:11,2018-11-25 21:11,0.0,0.0,Basic,9
59607616,When should I use MultipleActiveResultSets=True when working with ASP.NET Core 3.0 and SQL Server 2019+?,"Most applications I have programmed do not use MultipleActiveResultSets=True, but I have seen the option being enabled in a couple of them and in a few tutorials.
This SO question deals with the same topic, but it is very old and I believe that things have changed much in the mean time.
OP argues about executing some non-queries, while performing an ExecuteReader. In this case I believe it to be a bad design since it might be replaced with some batch-style operation, perhaps a stored procedure to minimize the number of round-trips.
When using Entity Framework with ASP.NET Core and receiving an exception related to the data context executing already something in the scope, I treat it as a bug and not thinking about enabling MARS.
Reading this MS Docs article I see that one should pay attention to various aspects such as options (ANSI_NULLS, DATE_FORMAT, LANGUAGE, TEXTSIZE), security context, current database, state variables (@@ERROR, @@ROWCOUNT, @@FETCH_STATUS, @@IDENTITY) when working with MARS enabled.
Also, 10+ years mean much more capable servers being able to hold much more connections if this is really needed (caching should help reduce this need).
So I am wondering if I ever have to consider enabling MARS when working with modern ASP.NET Core applications (3.0+).
Question: When should I use MultipleActiveResultSets=True when working with ASP.NET Core 3.0 and SQL Server 2019+?
Edit to address feedback
I am not interested in an exhaustive analysis, but a couple of appropriate contexts to justify using MARS or not.
A typical example in ASP.NET Core applications is to have database context as scoped (get a database connection from the connection pool per request, make changes, usually one transaction per request/scope). So far, I have treated errors related to multiple queries per connection as my own fault to avoid MARS, but I did so without understanding actually why.
",<sql-server><asp.net-core><entity-framework-core><sql-server-mars>,1906,2,10,22299,19,146,170,40,12139,0.0,7185,1,28,2020-01-06 6:30,2021-04-10 17:19,2021-04-10 17:19,460.0,460.0,Basic,9
52802521,How can I get time.Time in Golang protobuf v3 struct?,"I'm using the google time package github.com/golang/protobuf/ptypes/timestamp in protobuf message file  now.
google.protobuf.Timestamp UpdateTime = 9;
But the UpdateTime property becomes a pointer *timestamp.Timestamp in golang struct after protoc compiling, it's not a time.Time and I can't save these property into Mysql timestamp column.
What can I do?
",<mysql><go><timestamp><protocol-buffers>,356,0,5,427,1,5,6,59,44394,0.0,0,2,28,2018-10-14 12:14,2018-10-14 14:53,,0.0,,Basic,9
53623048,Restore database in docker container,"Getting an error below when restoring a AdventureWorks2017 database within a docker container.
Running SQL Server 2019 CTP 2.0 (mcr.microsoft.com/mssql/server:vNext-CTP2.0-ubuntu)
Both backup and target data volume are persisted. 
No problems creating new database. 
Checked the paths and they are correct. Do not have any problems when restoring using 2017-latest docker image.
Anybody else have this issue with 2019-CTP2, workarounds?
  Msg 3634, Level 16, State 1, Line 7 The operating system returned the
  error '2(The system cannot find the file specified.)' while attempting
  'RestoreContainer::ValidateTargetForCreation' on
  '/var/opt/mssql/data/AdventureWorks2017.mdf'. Msg 3156, Level 16,
  State 5, Line 7 File 'AdventureWorks2017' cannot be restored to
  '/var/opt/mssql/data/AdventureWorks2017.mdf'. Use WITH MOVE to
  identify a valid location for the file. Msg 3634, Level 16, State 1,
  Line 7 The operating system returned the error '2(The system cannot
  find the file specified.)' while attempting
  'RestoreContainer::ValidateTargetForCreation' on
  '/var/opt/mssql/log/AdventureWorks2017_log.ldf'. Msg 3156, Level 16,
  State 5, Line 7 File 'AdventureWorks2017_log' cannot be restored to
  '/var/opt/mssql/log/AdventureWorks2017_log.ldf'. Use WITH MOVE to
  identify a valid location for the file. Msg 3119, Level 16, State 1,
  Line 7 Problems were identified while planning for the RESTORE
  statement. Previous messages provide details. Msg 3013, Level 16,
  State 1, Line 7 RESTORE DATABASE is terminating abnormally.
to create container.
$datapath = ""D:\Foo"";
$logpath = ""D:\Foo"";
$backuppath = ""D:\Foo"";
$pass = "":-)""
$ct = (docker run -e ""ACCEPT_EULA=Y"" -e ""SA_PASSWORD=$pass"" `
    -e ""MSSQL_PID=Developer"" -p 2017:1433 `
    -e ""MSSQL_TCP_PORT=1433"" `
    -v ${datapath}:/var/opt/mssql/data `
    -v ${logpath}:/var/opt/mssql/log `
    -v ${backuppath}:/var/opt/mssql/backup `
    -e ""MSSQL_BACKUP_DIR=/var/opt/mssql/backup"" `
    -e ""MSSQL_DATA_DIR=/var/opt/mssql/data"" ` 
    -e ""MSSQL_LOG_DIR=/var/opt/mssql/log"" `
    -d mcr.microsoft.com/mssql/server:vNext-CTP2.0-ubuntu)
Restore command.
RESTORE DATABASE [AdventureWorks2017] FROM  DISK = N'/var/opt/mssql/backup/AdventureWorks2017.bak' 
WITH  FILE = 1,  
MOVE N'AdventureWorks2017' TO N'/var/opt/mssql/data/AdventureWorks2017.mdf',  
MOVE N'AdventureWorks2017_log' TO N'/var/opt/mssql/log/AdventureWorks2017_log.ldf', 
NOUNLOAD,  STATS = 1 
",<sql-server><docker><sql-server-2019>,2430,0,20,1142,1,8,14,50,15652,0.0,52,7,28,2018-12-04 23:41,2018-12-05 5:40,2018-12-14 1:39,1.0,10.0,Basic,14
51117503,"Python 3.7, Failed building wheel for MySql-Python","I am new to python and I am trying django framework that involves some MySql and ran into this error when try to do pip install mysqlclient and down the lines of cmd messages I got this.
   Failed building wheel for mysqlclient
  Running setup.py clean for mysqlclient
Failed to build mysqlclient
Installing collected packages: mysqlclient
  Running setup.py install for mysqlclient ... error
    Complete output from command c:\users\ronanl~1\envs\py1\scripts\python.exe -u -c ""import setuptools, tokenize;__file__='C:\\Users\\RONANL~1\\AppData\\Local\\Temp\\pip-install-pkbqy3t3\\mysqlclient\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))"" install --record C:\Users\RONANL~1\AppData\Local\Temp\pip-record-moxwf7lu\install-record.txt --single-version-externally-managed --compile --install-headers c:\users\ronanl~1\envs\py1\include\site\python3.7\mysqlclient:
    running install
    running build
    running build_py
    creating build
    creating build\lib.win32-3.7
    copying _mysql_exceptions.py -&gt; build\lib.win32-3.7
    creating build\lib.win32-3.7\MySQLdb
    copying MySQLdb\__init__.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\compat.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\connections.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\converters.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\cursors.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\release.py -&gt; build\lib.win32-3.7\MySQLdb
    copying MySQLdb\times.py -&gt; build\lib.win32-3.7\MySQLdb
    creating build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\__init__.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\CLIENT.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\CR.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\ER.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\FIELD_TYPE.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\FLAG.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    copying MySQLdb\constants\REFRESH.py -&gt; build\lib.win32-3.7\MySQLdb\constants
    running build_ext
    building '_mysql' extension
    creating build\temp.win32-3.7
    creating build\temp.win32-3.7\Release
    C:\Program Files (x86)\Microsoft Visual Studio\2017\Community\VC\Tools\MSVC\14.14.26428\bin\HostX86\x86\cl.exe /c /nologo /Ox /W3 /GL /DNDEBUG /MD -Dversion_info=(1,3,13,'final',0) -D__version__=1.3.13 ""-IC:\Program Files (x86)\MySQL\MySQL Connector C 6.1\include"" ""-Ic:\users\ronan lina\appdata\local\programs\python\python37-32\include"" ""-Ic:\users\ronan lina\appdata\local\programs\python\python37-32\include"" ""-IC:\Program Files (x86)\Microsoft Visual Studio\2017\Community\VC\Tools\MSVC\14.14.26428\ATLMFC\include"" ""-IC:\Program Files (x86)\Microsoft Visual Studio\2017\Community\VC\Tools\MSVC\14.14.26428\include"" ""-IC:\Program Files (x86)\Windows Kits\NETFXSDK\4.6.1\include\um"" ""-IC:\Program Files (x86)\Windows Kits\10\include\10.0.17134.0\ucrt"" ""-IC:\Program Files (x86)\Windows Kits\10\include\10.0.17134.0\shared"" ""-IC:\Program Files (x86)\Windows Kits\10\include\10.0.17134.0\um"" ""-IC:\Program Files (x86)\Windows Kits\10\include\10.0.17134.0\winrt"" ""-IC:\Program Files (x86)\Windows Kits\10\include\10.0.17134.0\cppwinrt"" /Tc_mysql.c /Fobuild\temp.win32-3.7\Release\_mysql.obj /Zl
    _mysql.c
    _mysql.c(29): fatal error C1083: Cannot open include file: 'mysql.h': No such file or directory
    error: command 'C:\\Program Files (x86)\\Microsoft Visual Studio\\2017\\Community\\VC\\Tools\\MSVC\\14.14.26428\\bin\\HostX86\\x86\\cl.exe' failed with exit status 2
&gt; 
&gt; 
&gt; Command ""c:\users\ronanl~1\envs\py1\scripts\python.exe -u -c ""import setuptools, tokenize;__file__='C:\\Users\\RONANL~1\\AppData\\Local\\Temp\\pip-install-pkbqy3t3\\mysqlclient\\setup.py';f=getattr(tokenize, 'open', open)(__file__);code=f.read().replace('\r\n', '\n');f.close();exec(compile(code, __file__, 'exec'))"" install --record C:\Users\RONANL~1\AppData\Local\Temp\pip-record-moxwf7lu\install-record.txt --single-version-externally-managed --compile --install-headers c:\users\ronanl~1\envs\py1\include\site\python3.7\mysqlclient"" failed with error code 1 in C:\Users\RONANL~1\AppData\Local\Temp\pip-install-pkbqy3t3\mysqlclient\
anyone knows how to fix this ?
",<python><mysql><django><python-3.x><mysql-python>,4457,0,40,389,1,4,13,59,90537,0.0,27,13,28,2018-06-30 18:27,2018-10-04 11:24,,96.0,,Basic,14
49228926,Get city name either do not start with vowels or do not end with vowels,"Query the list of CITY names from STATION that either do not start with vowels or do not end with vowels. Your result cannot contain duplicates.
Input Format
The STATION table is described as follows:
I write the below query, but it's not working for me. Any suggestion?
select distinct city
from station
where city regexp '^[^aeiou].*[^aeiou]$'; 
",<sql>,348,1,3,407,1,4,5,65,171270,0.0,0,50,28,2018-03-12 5:55,2018-03-12 6:07,2018-03-12 6:07,0.0,0.0,Basic,10
54690701,Is there a way to ensure WHERE clause happens after DISTINCT?,"Imagine you have a table comments in your database.
The comment table has the columns, id, text, show, comment_id_no.
If a user enters a comment, it inserts a row into the database
| id |  comment_id_no | text | show | inserted_at |
| -- | -------------- | ---- | ---- | ----------- |
| 1  | 1              | hi   | true | 1/1/2000    |
If a user wants to update that comment it inserts a new row into the db
| id |  comment_id_no | text | show | inserted_at |
| -- | -------------- | ---- | ---- | ----------- |
| 1  | 1              | hi   | true | 1/1/2000    |
| 2  | 1              | hey  | true | 1/1/2001    |
Notice it keeps the same comment_id_no. This is so we will be able to see the history of a comment.
Now the user decides that they no longer want to display their comment
| id |  comment_id_no | text | show  | inserted_at |
| -- | -------------- | ---- | ----- | ----------- |
| 1  | 1              | hi   | true  | 1/1/2000    |
| 2  | 1              | hey  | true  | 1/1/2001    |
| 3  | 1              | hey  | false | 1/1/2002    |
This hides the comment from the end users. 
Now a second comment is made (not an update of the first)
| id |  comment_id_no | text | show  | inserted_at |
| -- | -------------- | ---- | ----- | ----------- |
| 1  | 1              | hi   | true  | 1/1/2000    |
| 2  | 1              | hey  | true  | 1/1/2001    |
| 3  | 1              | hey  | false | 1/1/2002    |
| 4  | 2              | new  | true  | 1/1/2003    |
What I would like to be able to do is select all the latest versions of unique commend_id_no, where show is equal to true. However, I do not want the query to return id=2.
Steps the query needs to take...
select all the most recent, distinct comment_id_nos. (should return id=3 and id=4)
select where show = true (should only return id=4)
  Note: I am actually writing this query in elixir using ecto and would like to be able to do this without using the subquery function. If anyone can answer this in sql I can convert the answer myself. If anyone knows how to answer this in elixir then also feel free to answer. 
",<sql><postgresql><elixir><distinct><where-clause>,2091,0,31,1624,1,17,28,42,2481,0.0,344,5,28,2019-02-14 12:43,2019-02-14 12:45,2019-02-14 12:58,0.0,0.0,Basic,10
51278467,"MySQL collation: utf8mb4_unicode_ci vs ""utf8mb4 - default collation""","Please help me to understand the differences between the collations listed in MySQL Workbench:
utf8mb4_unicode_ci vs utf8mb4 - default collation
p.s. Everyone is recommending using utf8mb4_unicode_ci. If this is so popular why it is not default? What differs it from the default?
I use MySQL 5.7.21.
",<mysql><mysql-workbench><collation>,300,1,3,38596,26,175,195,35,25212,0.0,2983,1,28,2018-07-11 6:19,2018-07-11 15:18,,0.0,,Intermediate,19
51959944,"SQLiteBlobTooBigException: Row too big to fit into CursorWindow requiredPos=0, totalRows=1","I am getting below exception only in android 9, after reinstalling everything looks good,
Exception:
android.database.sqlite.SQLiteBlobTooBigException: Row too big to fit into CursorWindow requiredPos=0, totalRows=1...
Code:
Cursor cursor = database.query(......);
    if(cursor == null || cursor.getCount() &lt; 0) { //Here is the error
        Log.d(""Error"", ""count : null"");
        return """";
    }
Edited:
java.lang.RuntimeException: An error occurred while executing doInBackground()
at android.os.AsyncTask$3.done(AsyncTask.java:354)
at java.util.concurrent.FutureTask.finishCompletion(FutureTask.java:383)
at java.util.concurrent.FutureTask.setException(FutureTask.java:252)
at java.util.concurrent.FutureTask.run(FutureTask.java:271)
at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
at java.lang.Thread.run(Thread.java:764)
Caused by: android.database.sqlite.SQLiteBlobTooBigException: Row too big to fit into CursorWindow requiredPos=0, totalRows=1
at android.database.sqlite.SQLiteConnection.nativeExecuteForCursorWindow(Native Method)
at android.database.sqlite.SQLiteConnection.executeForCursorWindow(SQLiteConnection.java:859)
at android.database.sqlite.SQLiteSession.executeForCursorWindow(SQLiteSession.java:836)
at android.database.sqlite.SQLiteQuery.fillWindow(SQLiteQuery.java:62)
at android.database.sqlite.SQLiteCursor.fillWindow(SQLiteCursor.java:149)
at android.database.sqlite.SQLiteCursor.getCount(SQLiteCursor.java:137)
Thanks in advance guys
",<android><sqlite><android-database>,1586,0,22,322,1,3,10,74,30636,,9,4,28,2018-08-22 4:35,2019-04-24 10:48,,245.0,,Intermediate,24
